Source	Target	MI
ENSG00000099246	HSA-MIR-744	0.0992783
ENSG00000106524	HSA-MIR-671	0.0992775
ENSG00000115257	HSA-MIR-361	0.099277
ENSG00000154957	HSA-MIR-1-2	0.0992764
ENSG00000007933	HSA-MIR-194-2	0.0992761
ENSG00000198373	HSA-MIR-339	0.0992755
ENSG00000162687	HSA-MIR-296	0.0992749
ENSG00000126561	HSA-MIR-188	0.0992748
ENSG00000106541	HSA-MIR-224	0.0992748
ENSG00000160410	HSA-MIR-23B	0.0992746
ENSG00000100425	HSA-MIR-296	0.0992745
ENSG00000074047	HSA-MIR-423	0.0992743
ENSG00000102934	HSA-MIR-532	0.0992743
ENSG00000037637	HSA-MIR-181A-2	0.0992741
ENSG00000181458	HSA-MIR-210	0.099274
ENSG00000042429	HSA-MIR-576	0.0992739
ENSG00000054523	HSA-MIR-1287	0.0992737
ENSG00000086570	HSA-MIR-769	0.0992737
ENSG00000113068	HSA-MIR-675	0.0992734
ENSG00000160746	HSA-MIR-7-1	0.099273
ENSG00000063854	HSA-MIR-133A-1	0.0992723
ENSG00000101986	HSA-MIR-1287	0.0992722
ENSG00000157020	HSA-LET-7A-1	0.0992712
ENSG00000083457	HSA-MIR-148A	0.0992709
ENSG00000111077	HSA-MIR-766	0.0992707
ENSG00000113761	HSA-MIR-424	0.0992705
ENSG00000131951	HSA-MIR-511	0.0992704
ENSG00000139629	HSA-MIR-218-2	0.0992694
ENSG00000196814	HSA-MIR-423	0.0992687
ENSG00000198471	HSA-LET-7C	0.0992686
ENSG00000163349	HSA-MIR-296	0.0992686
ENSG00000100228	HSA-LET-7B	0.0992674
ENSG00000104331	HSA-MIR-151B	0.099267
ENSG00000185787	HSA-MIR-664A	0.099267
ENSG00000005108	HSA-MIR-330	0.0992668
ENSG00000160049	HSA-MIR-27A	0.0992664
ENSG00000133247	HSA-MIR-24-1	0.0992662
ENSG00000145592	HSA-MIR-31	0.0992659
ENSG00000155962	HSA-MIR-197	0.0992655
ENSG00000169375	HSA-MIR-664A	0.0992653
ENSG00000130714	HSA-MIR-203A	0.0992652
ENSG00000083720	HSA-MIR-19B-1	0.0992646
ENSG00000080839	HSA-MIR-378C	0.0992646
ENSG00000108854	HSA-MIR-338	0.0992646
ENSG00000105329	HSA-MIR-222	0.0992642
ENSG00000131966	HSA-MIR-3065	0.0992632
ENSG00000198692	HSA-MIR-33A	0.099263
ENSG00000186399	HSA-MIR-21	0.0992629
ENSG00000136810	HSA-MIR-503	0.0992621
ENSG00000145675	HSA-MIR-221	0.0992613
ENSG00000110675	HSA-MIR-210	0.0992609
ENSG00000151779	HSA-MIR-19B-2	0.0992608
ENSG00000137275	HSA-MIR-574	0.0992608
ENSG00000100258	HSA-MIR-3074	0.0992605
ENSG00000186854	HSA-MIR-454	0.0992603
ENSG00000148719	HSA-MIR-135A-2	0.0992602
ENSG00000165757	HSA-MIR-136	0.0992596
ENSG00000196169	HSA-MIR-339	0.0992595
ENSG00000162688	HSA-MIR-28	0.0992595
ENSG00000169371	HSA-MIR-493	0.0992593
ENSG00000132122	HSA-MIR-181A-2	0.0992585
ENSG00000165175	HSA-MIR-26A-2	0.0992583
ENSG00000140497	HSA-MIR-34C	0.0992583
ENSG00000175449	HSA-LET-7E	0.0992581
ENSG00000105997	HSA-MIR-539	0.0992575
ENSG00000131096	HSA-MIR-134	0.0992573
ENSG00000149823	HSA-MIR-382	0.0992571
ENSG00000141425	HSA-LET-7D	0.0992557
ENSG00000135862	HSA-MIR-223	0.0992554
ENSG00000137561	HSA-MIR-628	0.0992548
ENSG00000204977	HSA-MIR-375	0.0992543
ENSG00000106976	HSA-MIR-132	0.0992534
ENSG00000097021	HSA-MIR-106B	0.0992527
ENSG00000114812	HSA-LET-7G	0.0992527
ENSG00000124787	HSA-MIR-195	0.0992525
ENSG00000143190	HSA-LET-7A-2	0.0992525
ENSG00000164266	HSA-MIR-628	0.0992509
ENSG00000111775	HSA-MIR-508	0.0992506
ENSG00000182578	HSA-MIR-363	0.0992506
ENSG00000143653	HSA-MIR-134	0.0992503
ENSG00000169105	HSA-MIR-181C	0.0992499
ENSG00000239388	HSA-MIR-374A	0.099249
ENSG00000012232	HSA-MIR-664A	0.0992487
ENSG00000162928	HSA-MIR-150	0.0992486
ENSG00000198783	HSA-MIR-194-1	0.0992484
ENSG00000188613	HSA-MIR-1-1	0.0992475
ENSG00000196151	HSA-MIR-9-3	0.0992475
ENSG00000106236	HSA-MIR-10B	0.0992474
ENSG00000169871	HSA-MIR-503	0.0992461
ENSG00000149124	HSA-MIR-204	0.0992456
ENSG00000118162	HSA-MIR-495	0.099245
ENSG00000196967	HSA-LET-7F-1	0.0992443
ENSG00000155115	HSA-MIR-92A-1	0.0992441
ENSG00000169084	HSA-MIR-193B	0.0992432
ENSG00000135439	HSA-MIR-200B	0.099243
ENSG00000165512	HSA-MIR-26A-2	0.0992423
ENSG00000146826	HSA-MIR-188	0.099242
ENSG00000175344	HSA-MIR-22	0.099242
ENSG00000170464	HSA-MIR-874	0.0992415
ENSG00000175467	HSA-MIR-19B-1	0.0992415
ENSG00000124772	HSA-MIR-29B-2	0.0992412
ENSG00000110435	HSA-MIR-126	0.099241
ENSG00000183715	HSA-MIR-30C-2	0.0992406
ENSG00000138050	HSA-MIR-675	0.0992396
ENSG00000185414	HSA-MIR-451A	0.0992395
ENSG00000258839	HSA-MIR-30E	0.0992392
ENSG00000139112	HSA-MIR-23B	0.0992391
ENSG00000204618	HSA-LET-7F-1	0.0992376
ENSG00000180198	HSA-MIR-135A-2	0.0992373
ENSG00000224420	HSA-MIR-1251	0.0992369
ENSG00000032219	HSA-MIR-133A-2	0.0992366
ENSG00000182132	HSA-MIR-744	0.0992366
ENSG00000119231	HSA-MIR-26A-1	0.0992365
ENSG00000169021	HSA-MIR-141	0.0992365
ENSG00000181634	HSA-MIR-652	0.0992362
ENSG00000134508	HSA-MIR-425	0.0992358
ENSG00000216937	HSA-MIR-27B	0.0992357
ENSG00000125703	HSA-MIR-381	0.0992354
ENSG00000120675	HSA-MIR-887	0.0992353
ENSG00000134243	HSA-LET-7D	0.0992351
ENSG00000198689	HSA-MIR-26B	0.0992343
ENSG00000101856	HSA-MIR-451A	0.0992339
ENSG00000167553	HSA-MIR-218-2	0.0992338
ENSG00000204866	HSA-MIR-148B	0.0992337
ENSG00000119844	HSA-MIR-1180	0.0992333
ENSG00000162585	HSA-MIR-766	0.0992325
ENSG00000204592	HSA-MIR-769	0.0992321
ENSG00000100983	HSA-MIR-590	0.099232
ENSG00000169242	HSA-MIR-589	0.0992318
ENSG00000196584	HSA-MIR-495	0.0992316
ENSG00000151715	HSA-MIR-17	0.0992315
ENSG00000092199	HSA-MIR-223	0.099231
ENSG00000185988	HSA-MIR-629	0.0992307
ENSG00000126581	HSA-MIR-296	0.09923
ENSG00000204394	HSA-MIR-30C-2	0.0992295
ENSG00000106178	HSA-MIR-155	0.0992286
ENSG00000151348	HSA-MIR-652	0.0992275
ENSG00000111199	HSA-MIR-196A-2	0.0992271
ENSG00000013441	HSA-MIR-26A-2	0.099227
ENSG00000007933	HSA-MIR-574	0.0992268
ENSG00000177045	HSA-MIR-874	0.0992268
ENSG00000185988	HSA-MIR-7-1	0.0992264
ENSG00000119147	HSA-MIR-96	0.0992261
ENSG00000213445	HSA-MIR-99A	0.099226
ENSG00000112541	HSA-MIR-126	0.0992256
ENSG00000196110	HSA-MIR-16-1	0.099225
ENSG00000135480	HSA-MIR-429	0.099224
ENSG00000276023	HSA-MIR-503	0.099223
ENSG00000121864	HSA-MIR-1270	0.099222
ENSG00000138678	HSA-MIR-664B	0.099222
ENSG00000061938	HSA-MIR-217	0.0992216
ENSG00000106263	HSA-MIR-183	0.0992215
ENSG00000196655	HSA-MIR-484	0.0992212
ENSG00000082458	HSA-MIR-1287	0.09922
ENSG00000124486	HSA-MIR-10B	0.0992199
ENSG00000110321	HSA-MIR-7-1	0.0992194
ENSG00000142748	HSA-MIR-1266	0.0992191
ENSG00000110169	HSA-MIR-452	0.0992188
ENSG00000149091	HSA-MIR-625	0.0992186
ENSG00000148053	HSA-MIR-514A-2	0.0992186
ENSG00000162104	HSA-MIR-27A	0.0992185
ENSG00000065911	HSA-MIR-375	0.0992184
ENSG00000134852	HSA-MIR-874	0.099218
ENSG00000100567	HSA-MIR-218-2	0.0992179
ENSG00000099194	HSA-MIR-450B	0.0992177
ENSG00000187634	HSA-MIR-382	0.0992175
ENSG00000164172	HSA-MIR-1468	0.0992175
ENSG00000172461	HSA-MIR-1-2	0.0992168
ENSG00000112578	HSA-MIR-1247	0.0992167
ENSG00000198792	HSA-MIR-133A-1	0.0992157
ENSG00000075914	HSA-MIR-425	0.0992156
ENSG00000110900	HSA-MIR-33A	0.0992156
ENSG00000183090	HSA-MIR-379	0.0992151
ENSG00000120725	HSA-MIR-107	0.0992146
ENSG00000158825	HSA-MIR-103A-1	0.0992143
ENSG00000119285	HSA-MIR-186	0.0992138
ENSG00000165186	HSA-MIR-664A	0.0992131
ENSG00000025423	HSA-MIR-25	0.099213
ENSG00000198498	HSA-MIR-33A	0.0992126
ENSG00000157020	HSA-LET-7B	0.0992124
ENSG00000177685	HSA-MIR-197	0.0992121
ENSG00000111249	HSA-MIR-193A	0.0992109
ENSG00000182534	HSA-MIR-616	0.0992098
ENSG00000107560	HSA-MIR-19A	0.0992092
ENSG00000169583	HSA-LET-7F-2	0.0992082
ENSG00000253953	HSA-MIR-374A	0.0992079
ENSG00000187950	HSA-MIR-9-1	0.0992076
ENSG00000138207	HSA-MIR-146B	0.0992067
ENSG00000163701	HSA-MIR-1287	0.0992064
ENSG00000167393	HSA-MIR-187	0.099206
ENSG00000136059	HSA-MIR-486-1	0.0992057
ENSG00000171385	HSA-MIR-99B	0.0992055
ENSG00000141030	HSA-MIR-92A-1	0.0992051
ENSG00000152193	HSA-MIR-1301	0.099205
ENSG00000130158	HSA-MIR-27A	0.0992049
ENSG00000090512	HSA-MIR-29B-2	0.0992049
ENSG00000117362	HSA-MIR-664A	0.0992048
ENSG00000100629	HSA-MIR-889	0.0992043
ENSG00000118418	HSA-MIR-497	0.099204
ENSG00000204388	HSA-MIR-142	0.0992037
ENSG00000183347	HSA-MIR-338	0.0992036
ENSG00000167880	HSA-MIR-891A	0.0992032
ENSG00000080802	HSA-MIR-887	0.0992028
ENSG00000130706	HSA-MIR-127	0.0992026
ENSG00000100116	HSA-MIR-194-2	0.0992015
ENSG00000169435	HSA-MIR-27A	0.0992014
ENSG00000128617	HSA-MIR-362	0.0992007
ENSG00000198920	HSA-MIR-103A-1	0.0992
ENSG00000111344	HSA-MIR-1269A	0.0992
ENSG00000175318	HSA-MIR-149	0.0991992
ENSG00000076924	HSA-MIR-508	0.0991985
ENSG00000148288	HSA-MIR-629	0.0991981
ENSG00000157764	HSA-MIR-744	0.0991981
ENSG00000176125	HSA-MIR-25	0.0991976
ENSG00000138459	HSA-MIR-200B	0.0991971
ENSG00000143801	HSA-MIR-135A-1	0.0991952
ENSG00000142444	HSA-MIR-616	0.0991952
ENSG00000197712	HSA-MIR-337	0.099195
ENSG00000173482	HSA-MIR-29A	0.0991947
ENSG00000174705	HSA-LET-7C	0.0991944
ENSG00000136244	HSA-MIR-379	0.0991943
ENSG00000151135	HSA-MIR-146A	0.0991938
ENSG00000104722	HSA-MIR-616	0.0991937
ENSG00000111640	HSA-MIR-99A	0.0991936
ENSG00000187801	HSA-MIR-93	0.0991934
ENSG00000108651	HSA-MIR-675	0.0991933
ENSG00000116785	HSA-MIR-24-2	0.0991931
ENSG00000134899	HSA-MIR-615	0.0991928
ENSG00000148229	HSA-MIR-4772	0.0991928
ENSG00000002586	HSA-MIR-186	0.0991927
ENSG00000214960	HSA-MIR-17	0.0991925
ENSG00000141480	HSA-MIR-887	0.0991919
ENSG00000143297	HSA-MIR-155	0.0991917
ENSG00000135776	HSA-MIR-409	0.0991907
ENSG00000099203	HSA-MIR-142	0.0991907
ENSG00000166292	HSA-MIR-143	0.0991907
ENSG00000127220	HSA-MIR-197	0.0991905
ENSG00000133316	HSA-MIR-664A	0.09919
ENSG00000105520	HSA-LET-7E	0.0991896
ENSG00000161558	HSA-MIR-362	0.0991888
ENSG00000186280	HSA-MIR-885	0.0991876
ENSG00000171766	HSA-MIR-30C-2	0.0991862
ENSG00000173928	HSA-MIR-296	0.0991855
ENSG00000137474	HSA-MIR-96	0.0991853
ENSG00000013364	HSA-MIR-30C-2	0.0991851
ENSG00000106723	HSA-MIR-125A	0.099185
ENSG00000166197	HSA-MIR-3170	0.0991848
ENSG00000198799	HSA-MIR-514A-2	0.0991848
ENSG00000243449	HSA-MIR-16-1	0.0991847
ENSG00000137720	HSA-MIR-134	0.0991844
ENSG00000010244	HSA-LET-7E	0.0991844
ENSG00000221818	HSA-MIR-195	0.0991836
ENSG00000100557	HSA-LET-7A-1	0.0991835
ENSG00000197168	HSA-MIR-30D	0.0991831
ENSG00000132016	HSA-MIR-188	0.0991829
ENSG00000111817	HSA-MIR-33A	0.0991822
ENSG00000136754	HSA-MIR-514A-1	0.0991815
ENSG00000164934	HSA-MIR-455	0.0991811
ENSG00000115604	HSA-MIR-625	0.099181
ENSG00000108515	HSA-MIR-186	0.0991809
ENSG00000188305	HSA-MIR-455	0.0991783
ENSG00000148411	HSA-MIR-2355	0.0991783
ENSG00000158473	HSA-MIR-484	0.0991779
ENSG00000198554	HSA-MIR-1266	0.0991775
ENSG00000132623	HSA-MIR-26A-1	0.0991773
ENSG00000105671	HSA-MIR-151A	0.0991772
ENSG00000120519	HSA-MIR-135A-2	0.0991769
ENSG00000151067	HSA-MIR-199A-1	0.0991762
ENSG00000155052	HSA-MIR-28	0.0991761
ENSG00000139178	HSA-MIR-483	0.099176
ENSG00000153094	HSA-MIR-218-2	0.0991758
ENSG00000135940	HSA-MIR-92A-1	0.099175
ENSG00000241186	HSA-MIR-584	0.0991747
ENSG00000205744	HSA-MIR-151A	0.0991744
ENSG00000175894	HSA-MIR-217	0.099174
ENSG00000028277	HSA-MIR-3605	0.099174
ENSG00000113163	HSA-MIR-98	0.0991738
ENSG00000124181	HSA-MIR-135A-2	0.0991725
ENSG00000136274	HSA-MIR-23B	0.0991706
ENSG00000165512	HSA-MIR-30A	0.0991705
ENSG00000178828	HSA-MIR-133A-2	0.0991699
ENSG00000115839	HSA-MIR-20B	0.0991698
ENSG00000066322	HSA-MIR-652	0.0991695
ENSG00000206053	HSA-MIR-92B	0.0991695
ENSG00000117360	HSA-MIR-1306	0.0991693
ENSG00000140600	HSA-MIR-103A-2	0.0991685
ENSG00000129925	HSA-MIR-130A	0.0991685
ENSG00000196367	HSA-MIR-1307	0.0991685
ENSG00000174450	HSA-MIR-191	0.0991674
ENSG00000117152	HSA-MIR-148B	0.0991669
ENSG00000231852	HSA-MIR-500A	0.0991668
ENSG00000097096	HSA-MIR-193B	0.0991667
ENSG00000188536	HSA-MIR-218-2	0.0991664
ENSG00000071082	HSA-MIR-33A	0.0991655
ENSG00000082269	HSA-MIR-135A-1	0.0991655
ENSG00000140749	HSA-MIR-1306	0.0991653
ENSG00000120885	HSA-MIR-16-1	0.0991643
ENSG00000114541	HSA-MIR-330	0.0991636
ENSG00000156858	HSA-MIR-26A-1	0.0991623
ENSG00000204217	HSA-MIR-331	0.0991621
ENSG00000001461	HSA-MIR-29C	0.0991618
ENSG00000204264	HSA-MIR-26A-2	0.0991617
ENSG00000147257	HSA-MIR-766	0.0991614
ENSG00000140263	HSA-MIR-136	0.0991614
ENSG00000106113	HSA-MIR-199A-1	0.0991605
ENSG00000119912	HSA-MIR-152	0.09916
ENSG00000151247	HSA-MIR-186	0.09916
ENSG00000031698	HSA-LET-7I	0.0991595
ENSG00000158941	HSA-MIR-493	0.0991592
ENSG00000129514	HSA-MIR-92A-1	0.0991578
ENSG00000132122	HSA-MIR-34C	0.0991578
ENSG00000092529	HSA-MIR-2355	0.0991574
ENSG00000197696	HSA-MIR-1301	0.0991574
ENSG00000197329	HSA-MIR-195	0.0991574
ENSG00000115541	HSA-MIR-125B-2	0.0991572
ENSG00000035115	HSA-LET-7D	0.0991566
ENSG00000128159	HSA-MIR-4677	0.0991565
ENSG00000174652	HSA-MIR-592	0.0991558
ENSG00000060718	HSA-MIR-664B	0.0991556
ENSG00000104231	HSA-MIR-20B	0.0991555
ENSG00000197013	HSA-MIR-885	0.0991528
ENSG00000188869	HSA-MIR-660	0.0991524
ENSG00000171819	HSA-MIR-342	0.0991523
ENSG00000169021	HSA-MIR-103A-2	0.0991522
ENSG00000168658	HSA-MIR-1180	0.0991517
ENSG00000067221	HSA-MIR-758	0.0991517
ENSG00000181610	HSA-MIR-29B-1	0.0991499
ENSG00000188735	HSA-MIR-345	0.0991497
ENSG00000179431	HSA-LET-7A-2	0.0991496
ENSG00000067992	HSA-MIR-200A	0.0991491
ENSG00000175556	HSA-MIR-339	0.0991491
ENSG00000120860	HSA-MIR-107	0.099148
ENSG00000131788	HSA-MIR-423	0.0991478
ENSG00000060762	HSA-MIR-199A-1	0.0991475
ENSG00000170234	HSA-MIR-1307	0.0991469
ENSG00000150093	HSA-MIR-1306	0.0991466
ENSG00000138379	HSA-MIR-4677	0.0991465
ENSG00000214078	HSA-MIR-34A	0.0991462
ENSG00000146576	HSA-MIR-31	0.0991451
ENSG00000136731	HSA-MIR-200A	0.099145
ENSG00000197858	HSA-MIR-151B	0.099145
ENSG00000169564	HSA-MIR-3065	0.0991448
ENSG00000126895	HSA-MIR-15B	0.0991446
ENSG00000137872	HSA-MIR-199A-1	0.0991442
ENSG00000081760	HSA-MIR-331	0.099144
ENSG00000122435	HSA-MIR-23A	0.0991439
ENSG00000104419	HSA-MIR-151A	0.0991433
ENSG00000168447	HSA-MIR-769	0.0991433
ENSG00000112941	HSA-MIR-129-2	0.0991431
ENSG00000115935	HSA-MIR-146B	0.0991428
ENSG00000149196	HSA-MIR-514A-1	0.0991424
ENSG00000163739	HSA-MIR-194-1	0.0991421
ENSG00000120217	HSA-MIR-204	0.0991418
ENSG00000165259	HSA-MIR-103A-2	0.0991414
ENSG00000106868	HSA-MIR-106B	0.0991413
ENSG00000135686	HSA-MIR-19B-1	0.0991408
ENSG00000116030	HSA-MIR-186	0.09914
ENSG00000166573	HSA-MIR-1180	0.0991399
ENSG00000204314	HSA-MIR-296	0.0991395
ENSG00000058668	HSA-MIR-27B	0.0991394
ENSG00000169744	HSA-MIR-122	0.0991391
ENSG00000143499	HSA-MIR-16-1	0.0991389
ENSG00000069188	HSA-MIR-103A-2	0.0991386
ENSG00000166233	HSA-MIR-140	0.0991382
ENSG00000101825	HSA-MIR-181A-2	0.099138
ENSG00000137288	HSA-MIR-3605	0.099138
ENSG00000125337	HSA-MIR-625	0.0991378
ENSG00000120727	HSA-MIR-508	0.0991378
ENSG00000165521	HSA-MIR-25	0.0991378
ENSG00000061987	HSA-MIR-362	0.0991366
ENSG00000111727	HSA-MIR-103A-2	0.0991363
ENSG00000158769	HSA-MIR-15A	0.0991359
ENSG00000204248	HSA-MIR-3065	0.099135
ENSG00000185955	HSA-MIR-758	0.0991347
ENSG00000160218	HSA-MIR-331	0.0991347
ENSG00000171843	HSA-MIR-1468	0.0991343
ENSG00000006747	HSA-MIR-484	0.0991341
ENSG00000182985	HSA-MIR-337	0.0991339
ENSG00000101276	HSA-MIR-19B-1	0.0991339
ENSG00000251192	HSA-MIR-495	0.0991338
ENSG00000144028	HSA-MIR-93	0.0991334
ENSG00000140718	HSA-MIR-328	0.0991333
ENSG00000217442	HSA-MIR-1307	0.0991328
ENSG00000204442	HSA-MIR-1270	0.0991323
ENSG00000127870	HSA-MIR-150	0.0991323
ENSG00000135253	HSA-MIR-326	0.0991322
ENSG00000099814	HSA-MIR-451A	0.0991321
ENSG00000146555	HSA-MIR-503	0.0991317
ENSG00000140395	HSA-MIR-301A	0.0991314
ENSG00000103978	HSA-MIR-625	0.0991312
ENSG00000253304	HSA-MIR-20B	0.0991304
ENSG00000213638	HSA-MIR-106A	0.0991303
ENSG00000175220	HSA-MIR-92A-1	0.0991299
ENSG00000112319	HSA-MIR-486-2	0.0991297
ENSG00000172890	HSA-LET-7A-3	0.0991296
ENSG00000176261	HSA-MIR-615	0.099129
ENSG00000157600	HSA-MIR-497	0.0991267
ENSG00000277586	HSA-MIR-193A	0.0991263
ENSG00000154124	HSA-MIR-330	0.0991262
ENSG00000126214	HSA-MIR-660	0.099126
ENSG00000052749	HSA-MIR-106B	0.0991255
ENSG00000071189	HSA-MIR-92B	0.0991251
ENSG00000126216	HSA-MIR-708	0.0991248
ENSG00000112706	HSA-MIR-378A	0.0991244
ENSG00000143171	HSA-MIR-429	0.0991243
ENSG00000108641	HSA-MIR-10A	0.0991243
ENSG00000173275	HSA-MIR-185	0.0991235
ENSG00000148824	HSA-MIR-186	0.0991234
ENSG00000204104	HSA-MIR-599	0.0991233
ENSG00000168038	HSA-MIR-19B-1	0.0991232
ENSG00000155846	HSA-MIR-509-3	0.0991226
ENSG00000135486	HSA-MIR-153-2	0.099122
ENSG00000128040	HSA-MIR-199A-2	0.0991217
ENSG00000168412	HSA-MIR-222	0.0991206
ENSG00000254122	HSA-MIR-107	0.0991199
ENSG00000117009	HSA-MIR-337	0.0991198
ENSG00000114857	HSA-MIR-130A	0.0991193
ENSG00000227057	HSA-MIR-369	0.0991193
ENSG00000170231	HSA-MIR-885	0.0991193
ENSG00000152689	HSA-MIR-423	0.0991175
ENSG00000275793	HSA-MIR-409	0.0991171
ENSG00000005421	HSA-MIR-625	0.0991171
ENSG00000136110	HSA-MIR-455	0.099117
ENSG00000198551	HSA-MIR-143	0.0991161
ENSG00000107130	HSA-MIR-185	0.0991151
ENSG00000137496	HSA-MIR-3065	0.099115
ENSG00000112139	HSA-MIR-3170	0.0991149
ENSG00000155096	HSA-LET-7C	0.0991148
ENSG00000133056	HSA-MIR-136	0.0991147
ENSG00000075420	HSA-MIR-203A	0.0991147
ENSG00000007237	HSA-MIR-4668	0.0991144
ENSG00000167548	HSA-MIR-142	0.0991144
ENSG00000172366	HSA-MIR-324	0.0991141
ENSG00000142733	HSA-MIR-27A	0.0991141
ENSG00000177363	HSA-MIR-98	0.099114
ENSG00000150756	HSA-MIR-146A	0.0991134
ENSG00000120889	HSA-MIR-769	0.0991133
ENSG00000076864	HSA-MIR-769	0.0991132
ENSG00000184613	HSA-MIR-223	0.0991131
ENSG00000110330	HSA-MIR-500B	0.0991123
ENSG00000181274	HSA-MIR-4668	0.0991123
ENSG00000167654	HSA-MIR-181A-1	0.0991122
ENSG00000077150	HSA-MIR-590	0.099112
ENSG00000168434	HSA-MIR-4668	0.0991119
ENSG00000183955	HSA-MIR-125A	0.0991116
ENSG00000114388	HSA-MIR-1180	0.0991107
ENSG00000211450	HSA-MIR-514A-2	0.0991105
ENSG00000109220	HSA-MIR-107	0.0991105
ENSG00000125780	HSA-MIR-99A	0.0991102
ENSG00000198049	HSA-MIR-25	0.0991102
ENSG00000170961	HSA-MIR-25	0.0991095
ENSG00000204209	HSA-MIR-27A	0.0991093
ENSG00000133706	HSA-MIR-218-1	0.0991087
ENSG00000144730	HSA-MIR-342	0.0991085
ENSG00000125872	HSA-MIR-187	0.0991085
ENSG00000105374	HSA-MIR-181A-1	0.0991083
ENSG00000147174	HSA-MIR-136	0.0991082
ENSG00000179526	HSA-MIR-455	0.0991081
ENSG00000179295	HSA-MIR-103A-1	0.0991076
ENSG00000115602	HSA-MIR-19B-2	0.0991073
ENSG00000166337	HSA-MIR-505	0.0991065
ENSG00000136271	HSA-MIR-1266	0.0991065
ENSG00000144867	HSA-MIR-31	0.0991064
ENSG00000131018	HSA-MIR-582	0.0991061
ENSG00000178585	HSA-MIR-106A	0.0991053
ENSG00000072274	HSA-MIR-1-2	0.0991048
ENSG00000173320	HSA-MIR-15A	0.0991047
ENSG00000263002	HSA-MIR-29B-1	0.0991046
ENSG00000128965	HSA-MIR-203B	0.0991044
ENSG00000159307	HSA-MIR-98	0.0991041
ENSG00000162063	HSA-MIR-1180	0.0991039
ENSG00000196391	HSA-MIR-30E	0.0991035
ENSG00000204469	HSA-LET-7A-3	0.0991034
ENSG00000137135	HSA-MIR-3065	0.0991034
ENSG00000112167	HSA-MIR-141	0.0991023
ENSG00000182230	HSA-MIR-345	0.0991015
ENSG00000188021	HSA-MIR-483	0.0991001
ENSG00000144744	HSA-MIR-133A-1	0.0990993
ENSG00000159256	HSA-MIR-3605	0.0990992
ENSG00000178573	HSA-MIR-452	0.099099
ENSG00000155816	HSA-MIR-19B-2	0.0990987
ENSG00000100994	HSA-MIR-1307	0.0990985
ENSG00000107140	HSA-MIR-20A	0.0990983
ENSG00000130508	HSA-MIR-146A	0.0990978
ENSG00000153823	HSA-MIR-539	0.0990975
ENSG00000122863	HSA-MIR-4668	0.099096
ENSG00000131196	HSA-MIR-30D	0.0990957
ENSG00000106479	HSA-MIR-671	0.0990957
ENSG00000077274	HSA-LET-7G	0.0990955
ENSG00000155868	HSA-MIR-181C	0.0990954
ENSG00000197128	HSA-MIR-7-1	0.0990954
ENSG00000146223	HSA-MIR-22	0.0990953
ENSG00000141401	HSA-MIR-511	0.0990949
ENSG00000069667	HSA-MIR-503	0.0990942
ENSG00000064545	HSA-MIR-532	0.099094
ENSG00000221821	HSA-MIR-450B	0.0990936
ENSG00000112769	HSA-MIR-379	0.0990931
ENSG00000103381	HSA-LET-7G	0.0990929
ENSG00000074370	HSA-MIR-99B	0.0990923
ENSG00000183684	HSA-MIR-328	0.0990912
ENSG00000146013	HSA-MIR-141	0.0990898
ENSG00000161082	HSA-MIR-1287	0.0990897
ENSG00000253304	HSA-MIR-15B	0.0990896
ENSG00000172590	HSA-MIR-181A-1	0.0990893
ENSG00000148950	HSA-MIR-424	0.0990889
ENSG00000166794	HSA-MIR-15B	0.0990888
ENSG00000051382	HSA-MIR-130A	0.0990887
ENSG00000105854	HSA-MIR-451A	0.0990885
ENSG00000196632	HSA-MIR-23A	0.0990884
ENSG00000126870	HSA-MIR-625	0.0990882
ENSG00000196126	HSA-MIR-375	0.0990876
ENSG00000104067	HSA-MIR-222	0.0990875
ENSG00000120500	HSA-MIR-483	0.0990874
ENSG00000136802	HSA-MIR-130B	0.0990857
ENSG00000144407	HSA-MIR-4677	0.0990856
ENSG00000112195	HSA-MIR-340	0.0990852
ENSG00000157005	HSA-MIR-660	0.0990848
ENSG00000070501	HSA-MIR-3065	0.0990847
ENSG00000166189	HSA-MIR-142	0.0990846
ENSG00000204175	HSA-MIR-576	0.0990844
ENSG00000157653	HSA-MIR-874	0.099084
ENSG00000143344	HSA-MIR-128-2	0.0990839
ENSG00000135778	HSA-MIR-199A-2	0.0990838
ENSG00000182040	HSA-MIR-148A	0.0990836
ENSG00000124422	HSA-MIR-142	0.0990829
ENSG00000154889	HSA-MIR-2355	0.0990827
ENSG00000162873	HSA-MIR-98	0.0990826
ENSG00000175003	HSA-MIR-193A	0.0990826
ENSG00000132749	HSA-MIR-10B	0.0990819
ENSG00000124532	HSA-MIR-128-2	0.0990817
ENSG00000113569	HSA-MIR-375	0.0990814
ENSG00000103534	HSA-MIR-7-1	0.0990801
ENSG00000123104	HSA-MIR-31	0.09908
ENSG00000108846	HSA-MIR-378C	0.0990797
ENSG00000156486	HSA-MIR-378A	0.0990796
ENSG00000183876	HSA-MIR-19B-2	0.0990789
ENSG00000167964	HSA-MIR-484	0.0990788
ENSG00000214814	HSA-MIR-196A-1	0.0990787
ENSG00000243943	HSA-MIR-574	0.0990784
ENSG00000116852	HSA-MIR-181B-2	0.099078
ENSG00000175787	HSA-MIR-4668	0.0990776
ENSG00000119771	HSA-MIR-501	0.0990773
ENSG00000127511	HSA-MIR-378A	0.0990771
