Source	Target	MI
ENSG00000100105	HSA-MIR-98	0.0664002
ENSG00000118849	HSA-MIR-542	0.0663999
ENSG00000157570	HSA-MIR-335	0.0663998
ENSG00000131507	HSA-MIR-92A-1	0.0663993
ENSG00000105146	HSA-MIR-497	0.0663983
ENSG00000108561	HSA-MIR-181B-1	0.0663982
ENSG00000144035	HSA-MIR-3170	0.066398
ENSG00000196597	HSA-MIR-576	0.0663979
ENSG00000157911	HSA-MIR-450A-2	0.0663976
ENSG00000172785	HSA-MIR-146B	0.0663975
ENSG00000177542	HSA-MIR-758	0.0663974
ENSG00000100228	HSA-MIR-340	0.0663972
ENSG00000129682	HSA-MIR-331	0.0663965
ENSG00000134215	HSA-MIR-26A-2	0.0663964
ENSG00000151348	HSA-MIR-337	0.0663964
ENSG00000145348	HSA-LET-7F-1	0.0663954
ENSG00000213937	HSA-MIR-218-2	0.0663953
ENSG00000135506	HSA-MIR-3065	0.0663949
ENSG00000155962	HSA-MIR-450A-2	0.0663949
ENSG00000144909	HSA-LET-7B	0.0663947
ENSG00000197157	HSA-MIR-139	0.0663947
ENSG00000163281	HSA-MIR-501	0.0663945
ENSG00000002586	HSA-MIR-29B-2	0.0663942
ENSG00000100393	HSA-MIR-16-1	0.0663939
ENSG00000126522	HSA-LET-7F-2	0.0663936
ENSG00000154429	HSA-MIR-429	0.0663934
ENSG00000151651	HSA-MIR-30E	0.0663933
ENSG00000083535	HSA-LET-7A-2	0.0663931
ENSG00000066739	HSA-MIR-599	0.0663927
ENSG00000173269	HSA-MIR-584	0.0663925
ENSG00000089486	HSA-MIR-181D	0.0663925
ENSG00000020181	HSA-MIR-196A-2	0.0663923
ENSG00000078967	HSA-MIR-4677	0.0663916
ENSG00000130675	HSA-MIR-4677	0.0663915
ENSG00000130772	HSA-MIR-9-3	0.0663908
ENSG00000164291	HSA-MIR-135A-1	0.0663904
ENSG00000204628	HSA-MIR-450B	0.0663892
ENSG00000100425	HSA-MIR-200A	0.0663888
ENSG00000154548	HSA-MIR-92B	0.0663888
ENSG00000124935	HSA-MIR-199A-2	0.0663887
ENSG00000165816	HSA-MIR-181A-1	0.0663884
ENSG00000204262	HSA-MIR-195	0.0663877
ENSG00000178175	HSA-MIR-450B	0.0663869
ENSG00000276045	HSA-MIR-196A-2	0.0663866
ENSG00000134516	HSA-MIR-34A	0.0663863
ENSG00000122008	HSA-MIR-26B	0.0663852
ENSG00000151650	HSA-MIR-106A	0.0663851
ENSG00000084453	HSA-MIR-32	0.0663849
ENSG00000174672	HSA-MIR-539	0.0663849
ENSG00000198910	HSA-MIR-92A-2	0.0663846
ENSG00000211455	HSA-MIR-1468	0.0663844
ENSG00000064489	HSA-MIR-203B	0.0663837
ENSG00000162669	HSA-MIR-194-2	0.0663835
ENSG00000114346	HSA-MIR-500B	0.0663829
ENSG00000165476	HSA-MIR-484	0.0663815
ENSG00000106384	HSA-MIR-193A	0.0663813
ENSG00000179603	HSA-MIR-584	0.0663812
ENSG00000196943	HSA-MIR-125A	0.066381
ENSG00000113790	HSA-MIR-675	0.066381
ENSG00000184985	HSA-MIR-1180	0.0663806
ENSG00000008311	HSA-MIR-331	0.0663804
ENSG00000168646	HSA-MIR-106B	0.0663791
ENSG00000165355	HSA-MIR-324	0.0663784
ENSG00000153071	HSA-MIR-33A	0.0663782
ENSG00000187862	HSA-MIR-24-2	0.0663773
ENSG00000186834	HSA-MIR-502	0.0663772
ENSG00000066813	HSA-MIR-598	0.0663772
ENSG00000151422	HSA-MIR-130B	0.0663768
ENSG00000166394	HSA-MIR-335	0.0663766
ENSG00000158748	HSA-MIR-342	0.0663756
ENSG00000101901	HSA-MIR-19B-2	0.0663752
ENSG00000168310	HSA-MIR-502	0.0663751
ENSG00000181690	HSA-MIR-18A	0.066375
ENSG00000150347	HSA-MIR-203B	0.0663747
ENSG00000034713	HSA-MIR-503	0.0663735
ENSG00000100934	HSA-MIR-195	0.0663734
ENSG00000139173	HSA-MIR-196A-2	0.0663732
ENSG00000162980	HSA-MIR-625	0.0663729
ENSG00000111664	HSA-MIR-625	0.0663727
ENSG00000140044	HSA-MIR-4662A	0.0663722
ENSG00000160551	HSA-MIR-135A-2	0.0663721
ENSG00000107863	HSA-MIR-223	0.0663711
ENSG00000137269	HSA-MIR-192	0.0663698
ENSG00000135116	HSA-MIR-187	0.0663693
ENSG00000132329	HSA-MIR-532	0.0663686
ENSG00000009830	HSA-LET-7I	0.0663678
ENSG00000038295	HSA-MIR-486-2	0.0663674
ENSG00000187624	HSA-MIR-141	0.066367
ENSG00000178947	HSA-MIR-151A	0.0663667
ENSG00000179348	HSA-MIR-450A-1	0.0663658
ENSG00000198160	HSA-MIR-151B	0.0663651
ENSG00000166902	HSA-MIR-505	0.0663648
ENSG00000112584	HSA-MIR-514A-2	0.0663642
ENSG00000147166	HSA-MIR-183	0.0663642
ENSG00000087250	HSA-MIR-708	0.066364
ENSG00000159496	HSA-MIR-182	0.0663631
ENSG00000110619	HSA-MIR-514A-2	0.0663631
ENSG00000144895	HSA-MIR-425	0.066363
ENSG00000043514	HSA-MIR-203B	0.0663625
ENSG00000147548	HSA-MIR-502	0.0663623
ENSG00000141279	HSA-MIR-99A	0.0663623
ENSG00000125841	HSA-MIR-23A	0.0663621
ENSG00000141433	HSA-MIR-182	0.0663619
ENSG00000075399	HSA-MIR-19A	0.0663611
ENSG00000157927	HSA-MIR-132	0.0663608
ENSG00000151458	HSA-MIR-136	0.0663606
ENSG00000067066	HSA-MIR-26B	0.0663603
ENSG00000105810	HSA-MIR-181A-2	0.06636
ENSG00000138031	HSA-MIR-29B-2	0.06636
ENSG00000186716	HSA-MIR-4677	0.0663599
ENSG00000137693	HSA-MIR-365B	0.0663592
ENSG00000162729	HSA-MIR-500B	0.0663589
ENSG00000111452	HSA-MIR-30A	0.0663588
ENSG00000163755	HSA-MIR-188	0.0663582
ENSG00000171608	HSA-MIR-127	0.0663582
ENSG00000103995	HSA-MIR-671	0.0663582
ENSG00000159189	HSA-MIR-122	0.0663581
ENSG00000162733	HSA-MIR-143	0.0663574
ENSG00000173826	HSA-MIR-4677	0.0663574
ENSG00000116863	HSA-MIR-135A-1	0.066357
ENSG00000165280	HSA-MIR-324	0.0663569
ENSG00000096433	HSA-MIR-1307	0.0663562
ENSG00000168447	HSA-MIR-363	0.0663557
ENSG00000204323	HSA-MIR-16-2	0.0663556
ENSG00000182183	HSA-MIR-1307	0.0663547
ENSG00000065923	HSA-MIR-125B-1	0.0663547
ENSG00000275004	HSA-MIR-3065	0.0663542
ENSG00000175634	HSA-MIR-501	0.0663535
ENSG00000141622	HSA-MIR-615	0.0663533
ENSG00000171365	HSA-MIR-197	0.066353
ENSG00000108506	HSA-MIR-301A	0.0663528
ENSG00000196422	HSA-MIR-22	0.0663527
ENSG00000144597	HSA-MIR-130B	0.0663523
ENSG00000111445	HSA-MIR-133A-2	0.0663522
ENSG00000172663	HSA-MIR-181A-2	0.0663521
ENSG00000010438	HSA-MIR-660	0.0663516
ENSG00000106636	HSA-MIR-221	0.0663516
ENSG00000157765	HSA-MIR-221	0.0663515
ENSG00000090863	HSA-MIR-34C	0.0663514
ENSG00000128203	HSA-MIR-200A	0.0663503
ENSG00000187546	HSA-MIR-451A	0.0663495
ENSG00000169738	HSA-MIR-215	0.0663495
ENSG00000111305	HSA-MIR-23B	0.0663487
ENSG00000178896	HSA-MIR-96	0.0663474
ENSG00000254093	HSA-MIR-769	0.0663467
ENSG00000266173	HSA-MIR-107	0.0663467
ENSG00000177453	HSA-MIR-125B-1	0.0663458
ENSG00000198954	HSA-MIR-576	0.0663454
ENSG00000174106	HSA-MIR-615	0.066345
ENSG00000012983	HSA-MIR-361	0.0663448
ENSG00000101197	HSA-MIR-1266	0.0663443
ENSG00000148734	HSA-MIR-503	0.0663422
ENSG00000133985	HSA-MIR-1266	0.0663417
ENSG00000198873	HSA-MIR-328	0.0663415
ENSG00000130764	HSA-MIR-103A-1	0.0663415
ENSG00000256269	HSA-MIR-133A-1	0.0663414
ENSG00000128346	HSA-LET-7B	0.0663414
ENSG00000231738	HSA-MIR-148A	0.0663403
ENSG00000114790	HSA-MIR-24-2	0.0663401
ENSG00000139737	HSA-MIR-92A-2	0.0663392
ENSG00000115468	HSA-MIR-139	0.0663385
ENSG00000186952	HSA-MIR-3065	0.0663383
ENSG00000129932	HSA-MIR-576	0.0663378
ENSG00000111058	HSA-MIR-2355	0.066337
ENSG00000128645	HSA-MIR-132	0.0663369
ENSG00000215252	HSA-MIR-654	0.0663357
ENSG00000101493	HSA-MIR-139	0.0663355
ENSG00000064102	HSA-MIR-486-1	0.0663354
ENSG00000128228	HSA-MIR-484	0.066335
ENSG00000265972	HSA-MIR-99B	0.0663343
ENSG00000142875	HSA-LET-7A-2	0.0663338
ENSG00000141452	HSA-MIR-664B	0.0663336
ENSG00000175489	HSA-MIR-4772	0.066333
ENSG00000158825	HSA-MIR-204	0.0663319
ENSG00000197451	HSA-MIR-1271	0.0663313
ENSG00000055917	HSA-MIR-221	0.06633
ENSG00000158669	HSA-MIR-125B-1	0.0663294
ENSG00000119431	HSA-MIR-1-2	0.0663292
ENSG00000198719	HSA-MIR-18A	0.066329
ENSG00000153786	HSA-MIR-424	0.0663287
ENSG00000111335	HSA-MIR-1306	0.0663286
ENSG00000100632	HSA-MIR-181B-1	0.0663285
ENSG00000120519	HSA-MIR-27B	0.0663276
ENSG00000101665	HSA-MIR-128-1	0.0663273
ENSG00000140022	HSA-MIR-301A	0.066327
ENSG00000162804	HSA-MIR-21	0.066327
ENSG00000148357	HSA-MIR-301A	0.0663269
ENSG00000119139	HSA-MIR-192	0.0663266
ENSG00000132703	HSA-MIR-9-3	0.0663265
ENSG00000163517	HSA-MIR-576	0.0663264
ENSG00000166016	HSA-MIR-1287	0.0663263
ENSG00000196227	HSA-MIR-194-1	0.0663257
ENSG00000115604	HSA-MIR-125B-1	0.0663255
ENSG00000095752	HSA-MIR-15A	0.0663255
ENSG00000175497	HSA-MIR-4662A	0.0663253
ENSG00000179195	HSA-MIR-134	0.0663252
ENSG00000157800	HSA-MIR-217	0.0663246
ENSG00000168283	HSA-MIR-19B-2	0.0663245
ENSG00000085760	HSA-MIR-30E	0.0663244
ENSG00000177990	HSA-MIR-337	0.0663242
ENSG00000166971	HSA-MIR-335	0.0663228
ENSG00000162775	HSA-MIR-152	0.0663226
ENSG00000187051	HSA-MIR-598	0.0663225
ENSG00000163374	HSA-MIR-99A	0.066322
ENSG00000160318	HSA-MIR-629	0.066322
ENSG00000087589	HSA-MIR-153-2	0.0663219
ENSG00000084652	HSA-MIR-577	0.0663218
ENSG00000004139	HSA-MIR-1976	0.0663215
ENSG00000171160	HSA-MIR-1287	0.0663211
ENSG00000197465	HSA-MIR-514A-1	0.0663209
ENSG00000165244	HSA-MIR-758	0.0663202
ENSG00000145936	HSA-MIR-199A-2	0.0663201
ENSG00000144749	HSA-MIR-331	0.0663198
ENSG00000167077	HSA-MIR-139	0.0663198
ENSG00000070081	HSA-MIR-27B	0.0663193
ENSG00000137574	HSA-MIR-3065	0.0663187
ENSG00000204740	HSA-MIR-141	0.0663177
ENSG00000128512	HSA-MIR-889	0.0663175
ENSG00000124588	HSA-MIR-133A-2	0.0663173
ENSG00000141255	HSA-MIR-152	0.0663166
ENSG00000165476	HSA-MIR-654	0.0663165
ENSG00000183354	HSA-MIR-19B-2	0.0663162
ENSG00000172831	HSA-MIR-450A-2	0.066316
ENSG00000122257	HSA-MIR-451A	0.0663159
ENSG00000205085	HSA-MIR-590	0.0663158
ENSG00000078098	HSA-MIR-221	0.0663154
ENSG00000175352	HSA-MIR-502	0.0663152
ENSG00000075415	HSA-MIR-509-3	0.0663151
ENSG00000165685	HSA-MIR-20B	0.0663145
ENSG00000171557	HSA-MIR-100	0.066314
ENSG00000157734	HSA-MIR-106B	0.0663135
ENSG00000260802	HSA-MIR-582	0.0663134
ENSG00000147654	HSA-MIR-181B-1	0.0663133
ENSG00000196693	HSA-MIR-454	0.0663117
ENSG00000183856	HSA-MIR-31	0.0663109
ENSG00000105854	HSA-MIR-891A	0.0663107
ENSG00000162779	HSA-MIR-1271	0.0663102
ENSG00000132680	HSA-MIR-28	0.0663094
ENSG00000140553	HSA-MIR-1307	0.0663089
ENSG00000109576	HSA-MIR-192	0.0663085
ENSG00000105443	HSA-MIR-222	0.0663076
ENSG00000137216	HSA-MIR-24-1	0.0663075
ENSG00000130520	HSA-MIR-493	0.0663063
ENSG00000188060	HSA-MIR-577	0.0663046
ENSG00000100225	HSA-MIR-362	0.0663044
ENSG00000183161	HSA-MIR-187	0.0663039
ENSG00000069869	HSA-MIR-592	0.0663033
ENSG00000166451	HSA-LET-7F-1	0.066303
ENSG00000182950	HSA-MIR-185	0.0663026
ENSG00000100342	HSA-MIR-26B	0.0663024
ENSG00000196497	HSA-MIR-132	0.066301
ENSG00000197496	HSA-MIR-1251	0.0663002
ENSG00000048028	HSA-MIR-103A-1	0.0662996
ENSG00000155367	HSA-MIR-135B	0.0662986
ENSG00000251192	HSA-MIR-539	0.0662985
ENSG00000137941	HSA-MIR-590	0.0662981
ENSG00000170954	HSA-MIR-574	0.0662978
ENSG00000182195	HSA-MIR-505	0.0662976
ENSG00000160050	HSA-MIR-153-2	0.0662975
ENSG00000130948	HSA-MIR-143	0.066297
ENSG00000134321	HSA-MIR-891A	0.066296
ENSG00000110917	HSA-MIR-196A-2	0.0662957
ENSG00000196700	HSA-MIR-18A	0.0662954
ENSG00000184635	HSA-MIR-505	0.0662952
ENSG00000182568	HSA-MIR-654	0.0662952
ENSG00000141510	HSA-MIR-193A	0.0662947
ENSG00000052749	HSA-MIR-20A	0.0662944
ENSG00000149923	HSA-MIR-153-2	0.0662942
ENSG00000125633	HSA-MIR-182	0.0662915
ENSG00000136709	HSA-MIR-489	0.0662912
ENSG00000145692	HSA-MIR-493	0.0662911
ENSG00000274349	HSA-MIR-152	0.0662909
ENSG00000106344	HSA-MIR-195	0.0662909
ENSG00000204427	HSA-MIR-155	0.0662908
ENSG00000064763	HSA-MIR-10B	0.0662904
ENSG00000129226	HSA-MIR-130A	0.0662904
ENSG00000187492	HSA-MIR-26A-1	0.0662901
ENSG00000066379	HSA-MIR-1287	0.06629
ENSG00000103066	HSA-MIR-885	0.0662898
ENSG00000196642	HSA-MIR-3605	0.0662896
ENSG00000164687	HSA-MIR-486-1	0.0662892
ENSG00000164434	HSA-MIR-19B-2	0.0662891
ENSG00000175785	HSA-MIR-3074	0.0662891
ENSG00000162980	HSA-MIR-1269A	0.066289
ENSG00000158850	HSA-MIR-328	0.0662889
ENSG00000204599	HSA-MIR-204	0.0662886
ENSG00000156535	HSA-MIR-10A	0.0662883
ENSG00000173548	HSA-MIR-3074	0.0662878
ENSG00000132825	HSA-MIR-151B	0.0662872
ENSG00000074590	HSA-MIR-181B-1	0.0662866
ENSG00000158417	HSA-MIR-1306	0.0662866
ENSG00000153347	HSA-MIR-7-1	0.0662859
ENSG00000008394	HSA-MIR-149	0.0662855
ENSG00000099204	HSA-MIR-200A	0.066285
ENSG00000227877	HSA-MIR-151A	0.0662848
ENSG00000081237	HSA-MIR-187	0.0662836
ENSG00000054690	HSA-MIR-330	0.066283
ENSG00000170004	HSA-MIR-1247	0.0662829
ENSG00000101843	HSA-MIR-379	0.0662827
ENSG00000198771	HSA-MIR-1-2	0.0662812
ENSG00000251201	HSA-MIR-26B	0.0662812
ENSG00000143575	HSA-MIR-660	0.0662811
ENSG00000113389	HSA-MIR-25	0.0662807
ENSG00000145741	HSA-MIR-1269A	0.0662795
ENSG00000157741	HSA-MIR-93	0.0662794
ENSG00000169957	HSA-MIR-193B	0.0662792
ENSG00000130695	HSA-MIR-96	0.066279
ENSG00000165113	HSA-MIR-15A	0.0662788
ENSG00000145088	HSA-MIR-128-1	0.0662786
ENSG00000162188	HSA-MIR-337	0.0662784
ENSG00000092850	HSA-MIR-7-1	0.0662784
ENSG00000136895	HSA-MIR-532	0.0662778
ENSG00000109846	HSA-MIR-1468	0.0662771
ENSG00000153130	HSA-MIR-4668	0.0662769
ENSG00000110713	HSA-MIR-629	0.0662764
ENSG00000149043	HSA-MIR-10A	0.0662763
ENSG00000112992	HSA-MIR-1271	0.0662754
ENSG00000136634	HSA-MIR-664B	0.0662753
ENSG00000066583	HSA-MIR-199A-1	0.0662753
ENSG00000213999	HSA-MIR-125A	0.0662751
ENSG00000104660	HSA-MIR-675	0.0662748
ENSG00000164615	HSA-MIR-574	0.0662747
ENSG00000111196	HSA-MIR-26A-1	0.0662744
ENSG00000168769	HSA-MIR-4668	0.0662741
ENSG00000157890	HSA-MIR-92A-2	0.066274
ENSG00000105865	HSA-MIR-30B	0.0662738
ENSG00000187726	HSA-MIR-139	0.0662735
ENSG00000154370	HSA-MIR-26B	0.0662734
ENSG00000054965	HSA-MIR-576	0.0662734
ENSG00000166226	HSA-MIR-1306	0.0662729
ENSG00000145476	HSA-MIR-193B	0.0662717
ENSG00000116329	HSA-MIR-501	0.0662714
ENSG00000171174	HSA-MIR-542	0.066271
ENSG00000225526	HSA-MIR-143	0.0662701
ENSG00000124588	HSA-MIR-532	0.06627
ENSG00000145685	HSA-MIR-132	0.0662699
ENSG00000072134	HSA-MIR-155	0.0662694
ENSG00000181409	HSA-MIR-135B	0.0662691
ENSG00000135094	HSA-MIR-328	0.0662691
ENSG00000069869	HSA-MIR-301A	0.0662688
ENSG00000115524	HSA-MIR-509-3	0.0662688
ENSG00000204351	HSA-MIR-203A	0.0662679
ENSG00000139496	HSA-MIR-1269A	0.0662662
ENSG00000205808	HSA-MIR-374A	0.0662649
ENSG00000138107	HSA-MIR-33A	0.0662647
ENSG00000103351	HSA-MIR-369	0.0662643
ENSG00000168781	HSA-MIR-509-3	0.0662641
ENSG00000111276	HSA-MIR-26A-2	0.066264
ENSG00000125970	HSA-MIR-125B-2	0.0662619
ENSG00000255529	HSA-MIR-199B	0.0662619
ENSG00000186407	HSA-MIR-223	0.0662615
ENSG00000180979	HSA-MIR-196B	0.0662613
ENSG00000143353	HSA-MIR-664A	0.0662613
ENSG00000160746	HSA-MIR-181A-2	0.0662611
ENSG00000099812	HSA-MIR-501	0.0662606
ENSG00000168826	HSA-MIR-16-1	0.0662606
ENSG00000187535	HSA-MIR-139	0.0662605
ENSG00000196407	HSA-MIR-30D	0.0662604
ENSG00000198626	HSA-MIR-326	0.0662602
ENSG00000157593	HSA-MIR-30C-1	0.0662602
ENSG00000118094	HSA-MIR-503	0.0662596
ENSG00000141380	HSA-LET-7E	0.0662594
ENSG00000204469	HSA-MIR-365B	0.0662594
ENSG00000028277	HSA-MIR-365A	0.0662592
ENSG00000018625	HSA-MIR-135A-2	0.0662584
ENSG00000135932	HSA-MIR-196A-1	0.0662583
ENSG00000100504	HSA-MIR-30B	0.066258
ENSG00000108848	HSA-MIR-128-2	0.0662577
ENSG00000052723	HSA-MIR-891A	0.0662573
ENSG00000138100	HSA-MIR-423	0.0662569
ENSG00000167614	HSA-MIR-1296	0.0662568
ENSG00000122778	HSA-MIR-29B-1	0.0662563
ENSG00000187323	HSA-MIR-133A-1	0.0662563
ENSG00000256269	HSA-MIR-181D	0.066256
ENSG00000164631	HSA-MIR-130B	0.0662558
ENSG00000124496	HSA-MIR-33A	0.0662558
ENSG00000114316	HSA-MIR-139	0.0662555
ENSG00000141956	HSA-MIR-133A-1	0.0662555
ENSG00000233056	HSA-MIR-450B	0.0662554
ENSG00000129195	HSA-MIR-455	0.0662554
ENSG00000064313	HSA-MIR-30D	0.0662549
ENSG00000184923	HSA-MIR-331	0.0662544
ENSG00000116701	HSA-MIR-10A	0.0662542
ENSG00000004777	HSA-MIR-574	0.0662538
ENSG00000160049	HSA-MIR-664A	0.0662534
ENSG00000171503	HSA-MIR-1301	0.066253
ENSG00000118816	HSA-MIR-194-2	0.066253
ENSG00000171680	HSA-MIR-454	0.0662525
ENSG00000101439	HSA-MIR-136	0.0662522
ENSG00000120820	HSA-MIR-590	0.0662518
ENSG00000171488	HSA-MIR-500A	0.0662517
ENSG00000117266	HSA-MIR-210	0.0662511
ENSG00000118096	HSA-MIR-19B-2	0.0662509
ENSG00000064489	HSA-MIR-1306	0.0662508
ENSG00000150593	HSA-MIR-423	0.0662508
ENSG00000144283	HSA-MIR-143	0.0662506
ENSG00000118096	HSA-MIR-1247	0.0662505
ENSG00000156697	HSA-MIR-224	0.0662498
ENSG00000119899	HSA-MIR-1247	0.0662491
ENSG00000133477	HSA-MIR-598	0.0662491
ENSG00000116857	HSA-MIR-148B	0.0662488
ENSG00000161031	HSA-MIR-195	0.0662486
ENSG00000115816	HSA-LET-7F-2	0.0662486
ENSG00000278224	HSA-MIR-16-1	0.0662485
ENSG00000204396	HSA-MIR-16-2	0.0662468
ENSG00000109466	HSA-MIR-758	0.0662466
ENSG00000054267	HSA-MIR-26B	0.0662462
ENSG00000172594	HSA-MIR-365A	0.066246
ENSG00000166377	HSA-MIR-17	0.0662448
ENSG00000123066	HSA-MIR-204	0.0662447
ENSG00000204681	HSA-MIR-98	0.0662443
ENSG00000163683	HSA-MIR-628	0.0662433
ENSG00000162298	HSA-MIR-301A	0.0662429
ENSG00000198707	HSA-MIR-181D	0.0662423
ENSG00000116459	HSA-MIR-660	0.0662417
ENSG00000087088	HSA-MIR-509-3	0.0662416
ENSG00000117472	HSA-MIR-127	0.0662409
ENSG00000161996	HSA-MIR-21	0.0662402
ENSG00000109919	HSA-MIR-502	0.0662399
ENSG00000166225	HSA-MIR-92A-2	0.0662395
ENSG00000124151	HSA-MIR-142	0.0662391
ENSG00000165072	HSA-LET-7A-3	0.0662388
ENSG00000071859	HSA-MIR-326	0.0662383
ENSG00000204568	HSA-MIR-135B	0.066238
ENSG00000104549	HSA-MIR-1468	0.0662369
ENSG00000161904	HSA-MIR-193A	0.0662359
ENSG00000135338	HSA-MIR-454	0.0662336
ENSG00000136754	HSA-MIR-625	0.066233
ENSG00000166546	HSA-MIR-502	0.0662327
ENSG00000114446	HSA-MIR-92A-1	0.0662326
ENSG00000113657	HSA-MIR-429	0.0662319
ENSG00000177125	HSA-MIR-363	0.0662316
ENSG00000067057	HSA-LET-7F-2	0.0662306
ENSG00000054277	HSA-MIR-106B	0.0662299
ENSG00000185507	HSA-MIR-106A	0.0662283
ENSG00000181544	HSA-MIR-99B	0.0662278
ENSG00000174255	HSA-MIR-222	0.0662277
ENSG00000142347	HSA-MIR-501	0.0662254
ENSG00000165678	HSA-MIR-152	0.0662241
ENSG00000162971	HSA-LET-7B	0.0662233
ENSG00000123570	HSA-MIR-664B	0.0662229
ENSG00000066855	HSA-MIR-29A	0.0662229
ENSG00000198363	HSA-LET-7C	0.0662227
ENSG00000172005	HSA-MIR-452	0.0662224
ENSG00000183060	HSA-MIR-15B	0.0662223
ENSG00000143674	HSA-MIR-500B	0.0662221
ENSG00000136936	HSA-MIR-92A-2	0.0662217
ENSG00000112137	HSA-MIR-16-1	0.0662216
ENSG00000158882	HSA-MIR-100	0.0662215
ENSG00000224982	HSA-MIR-599	0.0662213
ENSG00000144115	HSA-MIR-514A-2	0.0662213
ENSG00000242574	HSA-MIR-598	0.0662211
ENSG00000124201	HSA-MIR-200B	0.0662204
ENSG00000099783	HSA-MIR-199A-1	0.0662202
ENSG00000167083	HSA-MIR-133A-1	0.0662199
ENSG00000133055	HSA-MIR-324	0.0662198
ENSG00000165512	HSA-MIR-889	0.0662195
ENSG00000122034	HSA-MIR-136	0.0662192
ENSG00000104320	HSA-MIR-409	0.0662189
ENSG00000065491	HSA-MIR-218-1	0.0662187
ENSG00000197479	HSA-MIR-887	0.0662178
ENSG00000118961	HSA-MIR-328	0.0662175
ENSG00000110315	HSA-MIR-379	0.066217
ENSG00000165698	HSA-MIR-99B	0.0662169
ENSG00000167566	HSA-MIR-708	0.0662167
ENSG00000163993	HSA-MIR-203B	0.066216
ENSG00000196754	HSA-MIR-130A	0.0662158
ENSG00000060688	HSA-MIR-296	0.0662155
ENSG00000165029	HSA-MIR-31	0.0662153
ENSG00000149311	HSA-MIR-374B	0.0662152
ENSG00000169967	HSA-MIR-3605	0.0662145
ENSG00000175155	HSA-MIR-125A	0.0662135
ENSG00000181924	HSA-MIR-135B	0.0662132
ENSG00000204442	HSA-MIR-146B	0.066213
ENSG00000181016	HSA-MIR-30E	0.0662117
ENSG00000102879	HSA-MIR-34A	0.0662107
ENSG00000145217	HSA-MIR-20A	0.0662106
ENSG00000134256	HSA-MIR-9-2	0.0662106
ENSG00000185028	HSA-MIR-92B	0.0662104
ENSG00000138617	HSA-LET-7B	0.0662104
ENSG00000105865	HSA-MIR-199B	0.0662094
ENSG00000100359	HSA-MIR-301A	0.066209
ENSG00000155093	HSA-MIR-203B	0.0662087
ENSG00000168481	HSA-MIR-486-1	0.0662081
ENSG00000137818	HSA-MIR-122	0.0662081
ENSG00000136827	HSA-MIR-150	0.0662073
ENSG00000177932	HSA-MIR-204	0.0662072
ENSG00000071539	HSA-MIR-135A-1	0.0662066
ENSG00000169288	HSA-MIR-15A	0.0662064
ENSG00000113763	HSA-MIR-199A-1	0.0662063
ENSG00000022556	HSA-MIR-92A-2	0.0662062
ENSG00000196611	HSA-MIR-374B	0.066206
ENSG00000184378	HSA-MIR-196A-1	0.0662056
ENSG00000127554	HSA-MIR-200B	0.0662054
ENSG00000104524	HSA-MIR-199A-2	0.0662054
ENSG00000089723	HSA-MIR-125A	0.066205
ENSG00000197019	HSA-MIR-423	0.066205
ENSG00000145936	HSA-MIR-20A	0.0662042
ENSG00000185482	HSA-MIR-10A	0.0662034
ENSG00000171357	HSA-MIR-10B	0.0662025
ENSG00000144214	HSA-MIR-151A	0.0662022
ENSG00000205339	HSA-MIR-142	0.0662019
ENSG00000147679	HSA-MIR-539	0.0661998
ENSG00000124496	HSA-LET-7F-2	0.0661989
ENSG00000165714	HSA-MIR-616	0.0661984
ENSG00000137312	HSA-MIR-34A	0.0661984
ENSG00000060558	HSA-MIR-708	0.0661983
ENSG00000131943	HSA-MIR-155	0.0661967
ENSG00000170166	HSA-MIR-33A	0.0661965
ENSG00000140416	HSA-MIR-326	0.0661964
ENSG00000143878	HSA-MIR-495	0.0661963
ENSG00000106052	HSA-MIR-134	0.0661954
ENSG00000161040	HSA-MIR-15B	0.0661953
ENSG00000187796	HSA-MIR-135A-2	0.0661951
ENSG00000244122	HSA-MIR-744	0.066195
ENSG00000133315	HSA-MIR-197	0.0661938
ENSG00000078061	HSA-MIR-511	0.0661937
ENSG00000184831	HSA-MIR-3065	0.0661936
ENSG00000111341	HSA-MIR-200B	0.0661934
ENSG00000148660	HSA-MIR-296	0.0661929
ENSG00000160695	HSA-MIR-375	0.0661924
ENSG00000239382	HSA-MIR-199B	0.0661921
ENSG00000237541	HSA-MIR-214	0.0661918
ENSG00000115386	HSA-MIR-9-2	0.0661912
ENSG00000117222	HSA-MIR-1269A	0.066191
ENSG00000010438	HSA-MIR-148A	0.0661909
ENSG00000136478	HSA-MIR-199A-2	0.0661909
ENSG00000159348	HSA-MIR-1266	0.0661906
ENSG00000270885	HSA-MIR-30E	0.0661903
ENSG00000184343	HSA-MIR-379	0.0661897
ENSG00000093009	HSA-LET-7E	0.0661896
ENSG00000137077	HSA-MIR-324	0.0661893
ENSG00000143858	HSA-MIR-181D	0.0661893
ENSG00000277972	HSA-MIR-1251	0.066189
ENSG00000112164	HSA-MIR-10A	0.0661889
ENSG00000160111	HSA-MIR-326	0.0661887
ENSG00000179598	HSA-MIR-152	0.0661881
ENSG00000170175	HSA-MIR-3613	0.066188
ENSG00000181350	HSA-MIR-188	0.0661876
ENSG00000189184	HSA-MIR-454	0.0661876
ENSG00000167522	HSA-MIR-125B-2	0.0661873
