Source	Target	MI
ENSG00000131748	HSA-MIR-103A-2	0.08645
ENSG00000067141	HSA-MIR-181C	0.0864499
ENSG00000167395	HSA-LET-7D	0.0864498
ENSG00000112290	HSA-MIR-200B	0.0864496
ENSG00000032219	HSA-MIR-1287	0.0864475
ENSG00000125255	HSA-MIR-3170	0.0864474
ENSG00000109079	HSA-MIR-1180	0.0864463
ENSG00000099864	HSA-MIR-144	0.0864461
ENSG00000242802	HSA-MIR-134	0.0864459
ENSG00000165572	HSA-MIR-1301	0.0864449
ENSG00000160868	HSA-MIR-139	0.0864429
ENSG00000244242	HSA-MIR-223	0.0864428
ENSG00000108924	HSA-MIR-143	0.0864419
ENSG00000213096	HSA-MIR-99A	0.0864417
ENSG00000120616	HSA-MIR-101-2	0.0864416
ENSG00000160223	HSA-MIR-509-3	0.0864394
ENSG00000276045	HSA-MIR-4668	0.0864393
ENSG00000132693	HSA-MIR-92A-2	0.0864391
ENSG00000144504	HSA-MIR-20A	0.0864383
ENSG00000013306	HSA-MIR-210	0.0864378
ENSG00000137074	HSA-MIR-369	0.0864362
ENSG00000138433	HSA-MIR-30D	0.0864349
ENSG00000250673	HSA-MIR-301A	0.0864349
ENSG00000187954	HSA-MIR-125B-1	0.0864334
ENSG00000137955	HSA-MIR-628	0.0864326
ENSG00000130382	HSA-MIR-590	0.0864326
ENSG00000125356	HSA-LET-7C	0.0864307
ENSG00000196664	HSA-MIR-27A	0.0864306
ENSG00000144713	HSA-MIR-337	0.0864303
ENSG00000131873	HSA-MIR-132	0.0864298
ENSG00000157823	HSA-MIR-4668	0.0864289
ENSG00000110876	HSA-MIR-185	0.0864242
ENSG00000104626	HSA-MIR-29A	0.0864235
ENSG00000198380	HSA-MIR-187	0.0864226
ENSG00000177363	HSA-MIR-151A	0.0864225
ENSG00000109103	HSA-MIR-98	0.0864225
ENSG00000219545	HSA-MIR-26A-2	0.0864223
ENSG00000104763	HSA-MIR-194-1	0.0864217
ENSG00000197912	HSA-MIR-497	0.0864216
ENSG00000137414	HSA-MIR-452	0.0864206
ENSG00000188229	HSA-MIR-374A	0.0864206
ENSG00000102078	HSA-LET-7A-1	0.0864195
ENSG00000213203	HSA-MIR-34A	0.0864194
ENSG00000166341	HSA-MIR-514A-1	0.0864192
ENSG00000176014	HSA-MIR-1307	0.0864182
ENSG00000006071	HSA-MIR-24-2	0.0864178
ENSG00000112304	HSA-MIR-145	0.0864161
ENSG00000078140	HSA-MIR-148B	0.0864139
ENSG00000079112	HSA-MIR-486-1	0.0864139
ENSG00000172667	HSA-MIR-203B	0.0864128
ENSG00000131979	HSA-LET-7B	0.0864116
ENSG00000111087	HSA-MIR-199B	0.0864113
ENSG00000179388	HSA-MIR-598	0.0864113
ENSG00000164266	HSA-MIR-454	0.0864098
ENSG00000135378	HSA-MIR-205	0.0864095
ENSG00000198680	HSA-MIR-26A-2	0.0864093
ENSG00000198912	HSA-MIR-193A	0.0864066
ENSG00000132010	HSA-MIR-125A	0.0864046
ENSG00000169896	HSA-MIR-455	0.0864035
ENSG00000117154	HSA-MIR-199A-1	0.0864034
ENSG00000135972	HSA-MIR-374B	0.0864021
ENSG00000142082	HSA-MIR-497	0.0864011
ENSG00000079435	HSA-MIR-26A-1	0.0864007
ENSG00000076321	HSA-MIR-582	0.0864004
ENSG00000124198	HSA-MIR-497	0.0864004
ENSG00000102802	HSA-MIR-18A	0.0864002
ENSG00000106009	HSA-MIR-218-1	0.0864001
ENSG00000163632	HSA-MIR-99A	0.0863991
ENSG00000185681	HSA-MIR-125A	0.0863979
ENSG00000164674	HSA-MIR-582	0.0863976
ENSG00000176076	HSA-MIR-93	0.0863973
ENSG00000105819	HSA-MIR-1247	0.0863971
ENSG00000263002	HSA-MIR-194-1	0.0863969
ENSG00000162236	HSA-MIR-128-2	0.0863956
ENSG00000111879	HSA-MIR-129-2	0.0863956
ENSG00000134262	HSA-MIR-135B	0.0863951
ENSG00000141564	HSA-MIR-576	0.0863945
ENSG00000104760	HSA-MIR-33A	0.0863942
ENSG00000130429	HSA-MIR-486-1	0.086394
ENSG00000004948	HSA-MIR-301A	0.0863931
ENSG00000094914	HSA-MIR-675	0.0863926
ENSG00000010404	HSA-MIR-3074	0.0863923
ENSG00000185222	HSA-MIR-887	0.0863918
ENSG00000163166	HSA-MIR-107	0.0863916
ENSG00000099974	HSA-MIR-103A-2	0.0863904
ENSG00000107518	HSA-MIR-483	0.0863899
ENSG00000167642	HSA-MIR-148A	0.0863891
ENSG00000104164	HSA-MIR-148A	0.0863887
ENSG00000136868	HSA-MIR-101-2	0.0863887
ENSG00000134698	HSA-MIR-28	0.0863868
ENSG00000213523	HSA-MIR-197	0.0863866
ENSG00000131746	HSA-MIR-29C	0.0863865
ENSG00000137692	HSA-MIR-33A	0.086386
ENSG00000186105	HSA-MIR-205	0.0863858
ENSG00000149357	HSA-MIR-708	0.086385
ENSG00000047644	HSA-MIR-493	0.0863847
ENSG00000186812	HSA-MIR-30E	0.086384
ENSG00000254122	HSA-MIR-224	0.0863837
ENSG00000109321	HSA-MIR-625	0.0863835
ENSG00000140464	HSA-MIR-136	0.0863833
ENSG00000148965	HSA-MIR-424	0.0863831
ENSG00000196511	HSA-MIR-141	0.0863829
ENSG00000116016	HSA-MIR-328	0.0863822
ENSG00000156603	HSA-MIR-135A-1	0.0863819
ENSG00000131051	HSA-MIR-4677	0.0863819
ENSG00000139908	HSA-MIR-146A	0.0863812
ENSG00000176834	HSA-MIR-204	0.0863807
ENSG00000091844	HSA-MIR-29B-1	0.0863802
ENSG00000171227	HSA-MIR-25	0.0863799
ENSG00000143624	HSA-MIR-134	0.0863793
ENSG00000166796	HSA-MIR-218-2	0.0863792
ENSG00000166478	HSA-MIR-592	0.0863784
ENSG00000120093	HSA-MIR-369	0.0863782
ENSG00000013374	HSA-MIR-495	0.0863781
ENSG00000144040	HSA-MIR-369	0.0863771
ENSG00000129988	HSA-MIR-23A	0.086377
ENSG00000060762	HSA-MIR-766	0.0863762
ENSG00000167670	HSA-MIR-30A	0.0863761
ENSG00000133398	HSA-MIR-218-2	0.0863751
ENSG00000169220	HSA-MIR-652	0.0863738
ENSG00000197646	HSA-MIR-28	0.0863698
ENSG00000103202	HSA-MIR-182	0.0863691
ENSG00000119655	HSA-MIR-505	0.0863687
ENSG00000196655	HSA-MIR-381	0.0863686
ENSG00000100433	HSA-MIR-33A	0.0863678
ENSG00000187840	HSA-MIR-29A	0.0863676
ENSG00000219545	HSA-MIR-148A	0.0863669
ENSG00000117155	HSA-MIR-874	0.0863662
ENSG00000153094	HSA-MIR-21	0.0863661
ENSG00000109685	HSA-MIR-362	0.0863659
ENSG00000113161	HSA-MIR-96	0.0863646
ENSG00000196449	HSA-MIR-652	0.0863639
ENSG00000143771	HSA-MIR-148A	0.0863639
ENSG00000124532	HSA-MIR-542	0.0863638
ENSG00000075336	HSA-MIR-582	0.0863629
ENSG00000274750	HSA-MIR-148A	0.0863627
ENSG00000132549	HSA-LET-7B	0.0863626
ENSG00000181163	HSA-MIR-29B-1	0.0863625
ENSG00000042753	HSA-MIR-148A	0.0863624
ENSG00000147533	HSA-MIR-204	0.086362
ENSG00000178035	HSA-MIR-335	0.0863615
ENSG00000171490	HSA-MIR-130A	0.0863614
ENSG00000137225	HSA-MIR-30C-2	0.0863613
ENSG00000183828	HSA-MIR-128-1	0.0863596
ENSG00000110880	HSA-MIR-148A	0.0863595
ENSG00000127314	HSA-MIR-29B-1	0.0863595
ENSG00000155744	HSA-LET-7A-2	0.0863589
ENSG00000130584	HSA-MIR-130A	0.0863587
ENSG00000175582	HSA-LET-7G	0.0863581
ENSG00000102974	HSA-MIR-148B	0.0863578
ENSG00000106772	HSA-MIR-148B	0.0863571
ENSG00000012174	HSA-MIR-885	0.0863566
ENSG00000166387	HSA-MIR-127	0.0863548
ENSG00000014123	HSA-MIR-221	0.0863537
ENSG00000064651	HSA-MIR-26A-1	0.0863514
ENSG00000100206	HSA-MIR-431	0.0863511
ENSG00000205060	HSA-MIR-378A	0.0863505
ENSG00000133069	HSA-MIR-148A	0.0863504
ENSG00000204136	HSA-MIR-484	0.08635
ENSG00000055147	HSA-MIR-218-1	0.0863496
ENSG00000163359	HSA-MIR-26A-1	0.0863488
ENSG00000165416	HSA-MIR-326	0.086347
ENSG00000117682	HSA-MIR-1-1	0.086346
ENSG00000124194	HSA-MIR-10B	0.0863454
ENSG00000126001	HSA-MIR-1271	0.0863436
ENSG00000068912	HSA-MIR-26A-2	0.086341
ENSG00000107164	HSA-MIR-144	0.0863409
ENSG00000188807	HSA-MIR-708	0.0863409
ENSG00000186409	HSA-LET-7E	0.0863408
ENSG00000163565	HSA-MIR-28	0.0863398
ENSG00000145901	HSA-MIR-21	0.0863393
ENSG00000108774	HSA-MIR-181D	0.0863392
ENSG00000198682	HSA-MIR-27B	0.086339
ENSG00000099995	HSA-MIR-744	0.0863385
ENSG00000182557	HSA-MIR-181B-1	0.0863383
ENSG00000114904	HSA-MIR-708	0.0863383
ENSG00000114770	HSA-MIR-181B-1	0.086338
ENSG00000100889	HSA-MIR-217	0.086338
ENSG00000177352	HSA-MIR-361	0.0863379
ENSG00000188959	HSA-MIR-582	0.0863376
ENSG00000060688	HSA-MIR-375	0.086336
ENSG00000128340	HSA-MIR-26A-2	0.0863354
ENSG00000115946	HSA-MIR-345	0.0863345
ENSG00000069275	HSA-MIR-744	0.0863337
ENSG00000114200	HSA-MIR-1296	0.0863336
ENSG00000216490	HSA-MIR-34C	0.0863326
ENSG00000168970	HSA-MIR-1307	0.0863317
ENSG00000104889	HSA-LET-7A-1	0.0863306
ENSG00000142748	HSA-MIR-511	0.0863301
ENSG00000104490	HSA-MIR-125B-1	0.0863293
ENSG00000143195	HSA-MIR-25	0.0863289
ENSG00000196236	HSA-MIR-221	0.0863282
ENSG00000143418	HSA-MIR-744	0.0863272
ENSG00000148343	HSA-MIR-29A	0.0863262
ENSG00000143033	HSA-MIR-26B	0.0863246
ENSG00000174473	HSA-MIR-26A-1	0.086323
ENSG00000183426	HSA-MIR-186	0.0863226
ENSG00000129675	HSA-MIR-200A	0.0863217
ENSG00000183773	HSA-MIR-296	0.0863206
ENSG00000129472	HSA-MIR-196A-1	0.086319
ENSG00000127990	HSA-MIR-125B-2	0.0863161
ENSG00000087494	HSA-MIR-136	0.0863161
ENSG00000131871	HSA-MIR-152	0.0863145
ENSG00000143727	HSA-MIR-99A	0.0863144
ENSG00000006740	HSA-MIR-616	0.0863134
ENSG00000107341	HSA-MIR-451A	0.0863123
ENSG00000188092	HSA-MIR-365B	0.0863123
ENSG00000196878	HSA-MIR-103A-1	0.0863121
ENSG00000030066	HSA-MIR-766	0.0863121
ENSG00000172500	HSA-MIR-9-3	0.0863109
ENSG00000163827	HSA-MIR-199A-1	0.0863108
ENSG00000188282	HSA-MIR-10B	0.0863105
ENSG00000101335	HSA-MIR-339	0.0863102
ENSG00000121486	HSA-MIR-576	0.0863089
ENSG00000187954	HSA-MIR-365A	0.0863082
ENSG00000067836	HSA-LET-7A-3	0.0863076
ENSG00000134042	HSA-MIR-99B	0.0863075
ENSG00000169891	HSA-MIR-32	0.0863073
ENSG00000160185	HSA-MIR-769	0.0863051
ENSG00000177239	HSA-MIR-4662A	0.0863044
ENSG00000164985	HSA-MIR-155	0.0863042
ENSG00000131069	HSA-MIR-15A	0.0863031
ENSG00000168807	HSA-MIR-338	0.0863022
ENSG00000138600	HSA-MIR-148A	0.086301
ENSG00000179833	HSA-MIR-150	0.0863005
ENSG00000119535	HSA-MIR-615	0.0863004
ENSG00000139178	HSA-LET-7E	0.0862994
ENSG00000151304	HSA-MIR-33A	0.0862981
ENSG00000105258	HSA-MIR-497	0.0862978
ENSG00000134014	HSA-MIR-425	0.086297
ENSG00000184009	HSA-MIR-589	0.0862968
ENSG00000005175	HSA-MIR-33A	0.0862967
ENSG00000109610	HSA-MIR-130A	0.086296
ENSG00000108854	HSA-MIR-199A-1	0.086296
ENSG00000197599	HSA-MIR-339	0.0862958
ENSG00000167641	HSA-MIR-222	0.086295
ENSG00000188859	HSA-MIR-181B-1	0.086295
ENSG00000158286	HSA-MIR-379	0.0862945
ENSG00000129636	HSA-MIR-328	0.0862945
ENSG00000178096	HSA-MIR-378C	0.0862928
ENSG00000178202	HSA-MIR-508	0.0862924
ENSG00000007545	HSA-MIR-508	0.0862921
ENSG00000196549	HSA-MIR-335	0.0862916
ENSG00000261794	HSA-MIR-301A	0.0862912
ENSG00000134987	HSA-MIR-195	0.086291
ENSG00000167881	HSA-MIR-99B	0.086291
ENSG00000160345	HSA-MIR-889	0.0862902
ENSG00000168676	HSA-MIR-218-2	0.0862888
ENSG00000123992	HSA-MIR-652	0.0862884
ENSG00000119446	HSA-MIR-21	0.086288
ENSG00000152926	HSA-MIR-455	0.0862874
ENSG00000154040	HSA-MIR-146A	0.0862872
ENSG00000196233	HSA-MIR-30E	0.0862861
ENSG00000102908	HSA-MIR-129-2	0.0862854
ENSG00000102385	HSA-MIR-29B-1	0.0862854
ENSG00000196730	HSA-LET-7D	0.0862852
ENSG00000099953	HSA-MIR-215	0.086285
ENSG00000243279	HSA-MIR-378C	0.0862847
ENSG00000053918	HSA-MIR-181A-2	0.0862832
ENSG00000148123	HSA-MIR-1251	0.0862831
ENSG00000106290	HSA-MIR-590	0.086283
ENSG00000135932	HSA-MIR-361	0.0862829
ENSG00000112659	HSA-MIR-146A	0.0862815
ENSG00000170606	HSA-LET-7E	0.0862809
ENSG00000182095	HSA-MIR-203A	0.0862798
ENSG00000135945	HSA-MIR-223	0.0862785
ENSG00000180044	HSA-MIR-103A-2	0.0862781
ENSG00000140395	HSA-MIR-3170	0.086277
ENSG00000110848	HSA-MIR-616	0.0862765
ENSG00000175221	HSA-MIR-576	0.0862761
ENSG00000146242	HSA-MIR-28	0.0862761
ENSG00000100345	HSA-MIR-182	0.0862759
ENSG00000101280	HSA-MIR-34C	0.0862758
ENSG00000177679	HSA-MIR-339	0.0862757
ENSG00000165995	HSA-MIR-153-2	0.0862753
ENSG00000149927	HSA-MIR-130A	0.0862751
ENSG00000184277	HSA-MIR-150	0.0862726
ENSG00000166169	HSA-MIR-149	0.0862721
ENSG00000243649	HSA-MIR-190A	0.0862711
ENSG00000162613	HSA-MIR-34A	0.0862704
ENSG00000143297	HSA-MIR-429	0.0862699
ENSG00000162999	HSA-MIR-136	0.0862695
ENSG00000136156	HSA-MIR-182	0.0862683
ENSG00000104043	HSA-MIR-190A	0.0862677
ENSG00000182224	HSA-MIR-100	0.0862676
ENSG00000170458	HSA-MIR-96	0.0862674
ENSG00000137819	HSA-MIR-132	0.0862674
ENSG00000113812	HSA-MIR-221	0.0862673
ENSG00000104549	HSA-MIR-200A	0.0862669
ENSG00000135604	HSA-MIR-3065	0.0862663
ENSG00000101670	HSA-MIR-9-2	0.0862641
ENSG00000125826	HSA-MIR-151B	0.0862641
ENSG00000139187	HSA-MIR-140	0.086264
ENSG00000033800	HSA-MIR-195	0.0862637
ENSG00000213203	HSA-MIR-891A	0.0862632
ENSG00000163751	HSA-MIR-155	0.0862631
ENSG00000055813	HSA-MIR-181B-1	0.0862628
ENSG00000132603	HSA-MIR-10A	0.0862627
ENSG00000131165	HSA-MIR-1266	0.0862625
ENSG00000111667	HSA-MIR-196B	0.086262
ENSG00000145604	HSA-MIR-33A	0.08626
ENSG00000175220	HSA-MIR-451A	0.0862594
ENSG00000182378	HSA-MIR-146B	0.0862594
ENSG00000133318	HSA-MIR-664A	0.0862586
ENSG00000035141	HSA-MIR-20B	0.0862583
ENSG00000163608	HSA-MIR-33A	0.0862579
ENSG00000204681	HSA-MIR-196A-2	0.0862579
ENSG00000055732	HSA-MIR-193A	0.086257
ENSG00000105254	HSA-MIR-382	0.0862561
ENSG00000148660	HSA-MIR-423	0.0862554
ENSG00000178397	HSA-MIR-17	0.086255
ENSG00000149218	HSA-MIR-3605	0.0862533
ENSG00000076928	HSA-MIR-29C	0.0862533
ENSG00000135823	HSA-MIR-191	0.0862533
ENSG00000163792	HSA-MIR-15B	0.0862524
ENSG00000166200	HSA-MIR-4772	0.0862519
ENSG00000145217	HSA-MIR-501	0.0862513
ENSG00000185344	HSA-MIR-152	0.086251
ENSG00000249471	HSA-LET-7A-2	0.0862508
ENSG00000134013	HSA-MIR-181A-1	0.0862506
ENSG00000183098	HSA-MIR-101-2	0.0862504
ENSG00000149269	HSA-LET-7A-2	0.0862499
ENSG00000173846	HSA-MIR-590	0.0862488
ENSG00000169126	HSA-MIR-125A	0.0862486
ENSG00000138160	HSA-MIR-486-2	0.0862485
ENSG00000135912	HSA-MIR-223	0.0862467
ENSG00000185681	HSA-MIR-1307	0.0862459
ENSG00000213533	HSA-MIR-342	0.0862459
ENSG00000077943	HSA-MIR-592	0.0862457
ENSG00000143476	HSA-MIR-196A-1	0.0862452
ENSG00000167889	HSA-MIR-3605	0.0862444
ENSG00000204564	HSA-MIR-424	0.0862441
ENSG00000180953	HSA-MIR-32	0.0862435
ENSG00000144043	HSA-MIR-25	0.0862434
ENSG00000140905	HSA-MIR-29B-1	0.0862419
ENSG00000163344	HSA-MIR-378C	0.0862414
ENSG00000152413	HSA-MIR-374A	0.0862407
ENSG00000092850	HSA-MIR-26A-1	0.0862404
ENSG00000139370	HSA-MIR-26A-2	0.0862391
ENSG00000213380	HSA-MIR-576	0.0862384
ENSG00000140750	HSA-MIR-374A	0.0862363
ENSG00000167548	HSA-MIR-196A-1	0.0862363
ENSG00000120262	HSA-MIR-139	0.0862326
ENSG00000167118	HSA-MIR-7-1	0.0862316
ENSG00000128872	HSA-MIR-339	0.0862316
ENSG00000166797	HSA-MIR-508	0.0862313
ENSG00000162631	HSA-MIR-30A	0.0862312
ENSG00000105617	HSA-MIR-30E	0.0862307
ENSG00000021574	HSA-MIR-192	0.0862301
ENSG00000141391	HSA-MIR-339	0.0862285
ENSG00000183837	HSA-LET-7A-1	0.0862275
ENSG00000249471	HSA-LET-7A-3	0.0862274
ENSG00000100744	HSA-MIR-153-2	0.0862268
ENSG00000226887	HSA-MIR-500A	0.0862264
ENSG00000138794	HSA-MIR-30C-2	0.0862263
ENSG00000196876	HSA-MIR-330	0.0862247
ENSG00000133424	HSA-MIR-1-2	0.0862245
ENSG00000198483	HSA-MIR-199B	0.0862242
ENSG00000125895	HSA-MIR-345	0.0862239
ENSG00000108684	HSA-MIR-374A	0.086223
ENSG00000146054	HSA-MIR-101-1	0.0862222
ENSG00000133661	HSA-MIR-15A	0.0862218
ENSG00000147687	HSA-MIR-148A	0.0862212
ENSG00000169564	HSA-MIR-664B	0.0862209
ENSG00000163069	HSA-MIR-1287	0.0862205
ENSG00000162782	HSA-MIR-4668	0.0862205
ENSG00000100288	HSA-MIR-589	0.0862197
ENSG00000164125	HSA-MIR-107	0.0862192
ENSG00000176083	HSA-MIR-508	0.0862186
ENSG00000136758	HSA-MIR-186	0.0862184
ENSG00000197557	HSA-MIR-3065	0.0862173
ENSG00000136944	HSA-MIR-25	0.0862165
ENSG00000177103	HSA-MIR-502	0.0862162
ENSG00000113083	HSA-MIR-331	0.0862156
ENSG00000106991	HSA-MIR-106B	0.0862148
ENSG00000251369	HSA-MIR-26B	0.0862146
ENSG00000106077	HSA-MIR-200B	0.0862144
ENSG00000082482	HSA-MIR-509-3	0.0862139
ENSG00000160310	HSA-MIR-497	0.0862138
ENSG00000137502	HSA-MIR-539	0.0862132
ENSG00000072195	HSA-MIR-423	0.0862131
ENSG00000158869	HSA-LET-7G	0.0862125
ENSG00000197043	HSA-MIR-615	0.0862123
ENSG00000100379	HSA-MIR-26B	0.0862121
ENSG00000186714	HSA-MIR-205	0.086212
ENSG00000014919	HSA-MIR-221	0.0862118
ENSG00000115486	HSA-MIR-29B-2	0.0862107
ENSG00000125686	HSA-MIR-10B	0.0862105
ENSG00000133275	HSA-MIR-15B	0.0862101
ENSG00000119547	HSA-MIR-222	0.0862097
ENSG00000101138	HSA-MIR-23B	0.0862096
ENSG00000122641	HSA-MIR-574	0.0862092
ENSG00000025800	HSA-MIR-497	0.086209
ENSG00000214756	HSA-MIR-106A	0.086209
ENSG00000067248	HSA-MIR-181A-1	0.0862082
ENSG00000028310	HSA-MIR-1301	0.0862081
ENSG00000104147	HSA-MIR-16-1	0.0862078
ENSG00000105929	HSA-LET-7A-3	0.0862065
ENSG00000135503	HSA-MIR-324	0.086206
ENSG00000158417	HSA-MIR-9-3	0.0862059
ENSG00000071282	HSA-MIR-1-2	0.0862059
ENSG00000171962	HSA-MIR-181C	0.0862057
ENSG00000239474	HSA-MIR-489	0.0862056
ENSG00000187950	HSA-MIR-1180	0.0862051
ENSG00000198585	HSA-MIR-181B-1	0.0862047
ENSG00000165915	HSA-MIR-15B	0.0862045
ENSG00000231500	HSA-MIR-766	0.0862044
ENSG00000129675	HSA-MIR-132	0.0862041
ENSG00000106004	HSA-MIR-101-1	0.086204
ENSG00000007372	HSA-MIR-181A-1	0.0862031
ENSG00000203883	HSA-MIR-326	0.0862029
ENSG00000133687	HSA-MIR-616	0.0862028
ENSG00000134352	HSA-MIR-27A	0.0862027
ENSG00000165929	HSA-MIR-192	0.0862024
ENSG00000185973	HSA-MIR-374B	0.086202
ENSG00000173578	HSA-MIR-142	0.0862016
ENSG00000143355	HSA-MIR-9-2	0.0861999
ENSG00000168769	HSA-MIR-508	0.0861991
ENSG00000172794	HSA-MIR-15A	0.0861986
ENSG00000162069	HSA-MIR-365B	0.086198
ENSG00000167549	HSA-MIR-10A	0.0861974
ENSG00000110031	HSA-MIR-199A-1	0.0861972
ENSG00000171476	HSA-MIR-218-1	0.0861968
ENSG00000137337	HSA-MIR-1301	0.0861966
ENSG00000164309	HSA-MIR-3170	0.086196
ENSG00000126746	HSA-MIR-660	0.0861939
ENSG00000141736	HSA-MIR-190A	0.0861933
ENSG00000141458	HSA-MIR-199A-2	0.0861927
ENSG00000085365	HSA-MIR-505	0.0861923
ENSG00000130558	HSA-MIR-455	0.086192
ENSG00000133561	HSA-MIR-582	0.0861919
ENSG00000234284	HSA-MIR-708	0.0861916
ENSG00000239789	HSA-MIR-181D	0.0861912
ENSG00000106789	HSA-MIR-374A	0.0861911
ENSG00000100568	HSA-MIR-766	0.0861908
ENSG00000256087	HSA-MIR-144	0.0861904
ENSG00000100138	HSA-MIR-181D	0.0861901
ENSG00000118849	HSA-MIR-196A-2	0.0861901
ENSG00000149806	HSA-MIR-204	0.0861888
ENSG00000141161	HSA-MIR-143	0.0861859
ENSG00000101654	HSA-MIR-592	0.0861853
ENSG00000176595	HSA-MIR-200A	0.0861851
ENSG00000196693	HSA-MIR-92B	0.0861851
ENSG00000130844	HSA-MIR-342	0.0861849
ENSG00000148175	HSA-MIR-181B-2	0.0861845
ENSG00000187791	HSA-MIR-145	0.0861839
ENSG00000152380	HSA-MIR-130A	0.0861838
ENSG00000068615	HSA-MIR-224	0.0861837
ENSG00000115138	HSA-MIR-514A-2	0.0861831
ENSG00000088926	HSA-MIR-577	0.0861831
ENSG00000128591	HSA-MIR-409	0.0861827
ENSG00000120334	HSA-MIR-483	0.0861825
ENSG00000165714	HSA-MIR-708	0.0861825
ENSG00000076554	HSA-MIR-100	0.0861818
ENSG00000140948	HSA-MIR-181A-1	0.0861811
ENSG00000113391	HSA-MIR-151B	0.0861808
ENSG00000169344	HSA-LET-7F-1	0.0861801
ENSG00000067840	HSA-MIR-500A	0.0861788
ENSG00000124209	HSA-MIR-203A	0.0861781
ENSG00000135047	HSA-MIR-126	0.0861771
ENSG00000138767	HSA-MIR-1307	0.086177
ENSG00000205730	HSA-MIR-27A	0.086177
ENSG00000113231	HSA-MIR-26A-2	0.0861769
ENSG00000163995	HSA-LET-7E	0.0861767
ENSG00000165996	HSA-MIR-99B	0.0861765
ENSG00000105278	HSA-MIR-222	0.0861762
ENSG00000109111	HSA-MIR-132	0.0861753
ENSG00000130147	HSA-MIR-29B-1	0.0861742
ENSG00000137807	HSA-MIR-486-2	0.0861741
ENSG00000197081	HSA-MIR-15A	0.086174
ENSG00000146072	HSA-MIR-26A-1	0.0861739
ENSG00000085872	HSA-MIR-133A-1	0.0861734
ENSG00000153561	HSA-MIR-222	0.0861731
ENSG00000135404	HSA-MIR-204	0.0861729
ENSG00000089091	HSA-MIR-708	0.0861728
ENSG00000133422	HSA-MIR-375	0.0861724
ENSG00000005483	HSA-MIR-19B-2	0.086172
ENSG00000087338	HSA-MIR-155	0.0861719
ENSG00000197121	HSA-MIR-101-1	0.0861711
ENSG00000070061	HSA-LET-7F-1	0.0861709
ENSG00000250565	HSA-MIR-542	0.0861706
ENSG00000126458	HSA-MIR-21	0.0861699
ENSG00000065665	HSA-MIR-93	0.0861689
ENSG00000160180	HSA-MIR-223	0.0861676
ENSG00000187672	HSA-MIR-30D	0.0861668
ENSG00000183508	HSA-MIR-450B	0.0861661
ENSG00000139985	HSA-MIR-889	0.0861651
ENSG00000142235	HSA-MIR-140	0.0861641
ENSG00000084072	HSA-MIR-26A-1	0.0861629
ENSG00000165457	HSA-MIR-484	0.0861626
ENSG00000114982	HSA-MIR-181A-1	0.0861624
ENSG00000214253	HSA-MIR-181A-1	0.0861623
ENSG00000197415	HSA-MIR-16-2	0.0861618
ENSG00000106080	HSA-MIR-155	0.0861615
ENSG00000087510	HSA-MIR-96	0.0861613
ENSG00000005108	HSA-MIR-497	0.0861611
ENSG00000187105	HSA-MIR-24-2	0.08616
ENSG00000125629	HSA-MIR-20A	0.08616
ENSG00000070831	HSA-MIR-511	0.0861596
ENSG00000170837	HSA-MIR-199A-1	0.0861592
ENSG00000142623	HSA-MIR-30A	0.086159
ENSG00000139974	HSA-MIR-107	0.0861587
ENSG00000186350	HSA-MIR-218-1	0.0861565
ENSG00000173083	HSA-MIR-769	0.0861565
ENSG00000100206	HSA-MIR-542	0.0861564
ENSG00000139044	HSA-MIR-509-3	0.0861555
ENSG00000247596	HSA-MIR-671	0.0861546
ENSG00000183665	HSA-MIR-10B	0.086154
ENSG00000180667	HSA-MIR-345	0.0861539
ENSG00000064489	HSA-MIR-378A	0.0861533
ENSG00000196505	HSA-MIR-574	0.086153
ENSG00000152601	HSA-MIR-182	0.0861527
ENSG00000267795	HSA-MIR-24-1	0.0861512
ENSG00000130921	HSA-MIR-204	0.0861504
ENSG00000239389	HSA-LET-7A-2	0.0861499
ENSG00000213339	HSA-MIR-1976	0.0861489
ENSG00000118655	HSA-MIR-128-1	0.0861488
ENSG00000047249	HSA-MIR-150	0.0861483
ENSG00000170270	HSA-MIR-146B	0.0861466
ENSG00000152242	HSA-MIR-1468	0.0861461
ENSG00000143545	HSA-MIR-9-2	0.0861457
ENSG00000133063	HSA-LET-7A-2	0.0861456
ENSG00000172987	HSA-MIR-146B	0.0861453
ENSG00000108932	HSA-MIR-99A	0.0861433
ENSG00000144711	HSA-MIR-134	0.0861424
ENSG00000152611	HSA-MIR-10B	0.0861423
ENSG00000213809	HSA-MIR-19B-1	0.0861414
ENSG00000117713	HSA-MIR-27A	0.086141
ENSG00000166012	HSA-MIR-744	0.0861409
ENSG00000078549	HSA-MIR-214	0.0861403
ENSG00000108439	HSA-MIR-1306	0.0861379
ENSG00000185013	HSA-MIR-345	0.0861375
ENSG00000008282	HSA-MIR-584	0.0861362
ENSG00000170509	HSA-MIR-99A	0.0861361
ENSG00000204386	HSA-MIR-98	0.0861358
ENSG00000148303	HSA-MIR-130A	0.0861346
ENSG00000169860	HSA-MIR-200A	0.0861345
ENSG00000139318	HSA-MIR-484	0.0861333
ENSG00000100714	HSA-MIR-628	0.0861321
ENSG00000174137	HSA-MIR-501	0.0861319
ENSG00000079215	HSA-LET-7A-1	0.0861319
ENSG00000093009	HSA-MIR-204	0.0861314
