Source	Target	MI
ENSG00000143575	HSA-MIR-4662A	0.0534451
ENSG00000073711	HSA-MIR-126	0.0534449
ENSG00000121680	HSA-MIR-431	0.0534435
ENSG00000235173	HSA-MIR-598	0.0534433
ENSG00000146757	HSA-MIR-29B-2	0.0534415
ENSG00000132382	HSA-MIR-374A	0.0534414
ENSG00000087191	HSA-MIR-369	0.05344
ENSG00000118096	HSA-MIR-130B	0.0534389
ENSG00000106077	HSA-MIR-187	0.0534333
ENSG00000133392	HSA-MIR-133A-2	0.0534318
ENSG00000081154	HSA-MIR-150	0.0534292
ENSG00000185811	HSA-LET-7D	0.0534281
ENSG00000101974	HSA-MIR-345	0.0534228
ENSG00000275700	HSA-MIR-664A	0.0534184
ENSG00000148218	HSA-MIR-455	0.0534176
ENSG00000108786	HSA-MIR-484	0.053416
ENSG00000167461	HSA-MIR-210	0.0534146
ENSG00000181450	HSA-MIR-429	0.0534123
ENSG00000137310	HSA-MIR-874	0.0534104
ENSG00000133107	HSA-MIR-145	0.0534063
ENSG00000152242	HSA-MIR-379	0.0534025
ENSG00000204950	HSA-MIR-501	0.0534024
ENSG00000155438	HSA-MIR-3074	0.0534015
ENSG00000214357	HSA-MIR-217	0.0533999
ENSG00000162434	HSA-MIR-186	0.0533967
ENSG00000167792	HSA-MIR-450A-2	0.05339
ENSG00000171462	HSA-MIR-497	0.0533891
ENSG00000141699	HSA-MIR-30C-1	0.0533838
ENSG00000171302	HSA-MIR-143	0.0533812
ENSG00000253598	HSA-MIR-483	0.0533799
ENSG00000185222	HSA-MIR-493	0.0533765
ENSG00000182117	HSA-MIR-215	0.0533712
ENSG00000167701	HSA-MIR-33A	0.0533663
ENSG00000151136	HSA-MIR-192	0.0533643
ENSG00000135506	HSA-MIR-766	0.0533625
ENSG00000205629	HSA-MIR-766	0.0533606
ENSG00000164893	HSA-MIR-502	0.0533577
ENSG00000164117	HSA-MIR-98	0.0533576
ENSG00000141384	HSA-MIR-101-2	0.0533555
ENSG00000117707	HSA-MIR-30A	0.0533553
ENSG00000010219	HSA-MIR-122	0.0533536
ENSG00000140740	HSA-MIR-194-1	0.0533463
ENSG00000090447	HSA-MIR-125B-2	0.0533448
ENSG00000196152	HSA-MIR-455	0.0533421
ENSG00000213719	HSA-MIR-30C-2	0.0533404
ENSG00000198909	HSA-MIR-532	0.0533385
ENSG00000147419	HSA-MIR-3605	0.0533384
ENSG00000166387	HSA-MIR-181D	0.0533371
ENSG00000165480	HSA-MIR-190A	0.0533323
ENSG00000157881	HSA-MIR-186	0.0533304
ENSG00000108468	HSA-MIR-200B	0.053327
ENSG00000076554	HSA-MIR-16-1	0.0533261
ENSG00000197372	HSA-MIR-330	0.0533253
ENSG00000095564	HSA-MIR-190A	0.053325
ENSG00000155096	HSA-MIR-195	0.0533229
ENSG00000166140	HSA-MIR-148A	0.0533219
ENSG00000105486	HSA-MIR-99A	0.0533198
ENSG00000106344	HSA-MIR-215	0.0533195
ENSG00000111339	HSA-MIR-26B	0.0533188
ENSG00000130226	HSA-MIR-193A	0.0533186
ENSG00000215883	HSA-MIR-186	0.0533167
ENSG00000204237	HSA-MIR-423	0.0533157
ENSG00000156172	HSA-MIR-30B	0.0533137
ENSG00000185052	HSA-MIR-652	0.053309
ENSG00000167550	HSA-MIR-27A	0.0533015
ENSG00000133317	HSA-MIR-181A-1	0.0532998
ENSG00000174080	HSA-MIR-93	0.0532976
ENSG00000005238	HSA-MIR-328	0.0532951
ENSG00000173442	HSA-MIR-1296	0.0532945
ENSG00000162739	HSA-MIR-3605	0.0532921
ENSG00000204410	HSA-LET-7I	0.0532889
ENSG00000106333	HSA-MIR-199A-1	0.0532883
ENSG00000112335	HSA-MIR-152	0.0532867
ENSG00000213424	HSA-MIR-151B	0.053286
ENSG00000197077	HSA-MIR-141	0.0532858
ENSG00000114904	HSA-MIR-30B	0.0532835
ENSG00000036549	HSA-MIR-30E	0.053282
ENSG00000115085	HSA-MIR-4772	0.0532811
ENSG00000112559	HSA-MIR-29B-2	0.0532806
ENSG00000101199	HSA-MIR-200C	0.05328
ENSG00000120159	HSA-MIR-29B-2	0.0532783
ENSG00000092421	HSA-MIR-1301	0.0532777
ENSG00000235162	HSA-MIR-136	0.0532759
ENSG00000130349	HSA-MIR-30B	0.0532723
ENSG00000072952	HSA-MIR-450A-2	0.0532688
ENSG00000183960	HSA-LET-7B	0.0532684
ENSG00000136295	HSA-MIR-574	0.0532677
ENSG00000019991	HSA-MIR-29B-1	0.0532664
ENSG00000104872	HSA-MIR-92B	0.0532653
ENSG00000204516	HSA-MIR-106B	0.0532649
ENSG00000131171	HSA-MIR-127	0.0532637
ENSG00000140470	HSA-MIR-218-1	0.0532618
ENSG00000135929	HSA-MIR-135B	0.0532608
ENSG00000166913	HSA-MIR-103A-2	0.0532606
ENSG00000048649	HSA-MIR-29A	0.0532604
ENSG00000120254	HSA-MIR-221	0.0532586
ENSG00000101444	HSA-MIR-130B	0.0532555
ENSG00000214253	HSA-MIR-1468	0.0532551
ENSG00000172292	HSA-LET-7D	0.053253
ENSG00000104412	HSA-MIR-361	0.0532509
ENSG00000156273	HSA-MIR-1180	0.0532437
ENSG00000140740	HSA-MIR-194-2	0.0532392
ENSG00000163170	HSA-MIR-151A	0.0532371
ENSG00000163239	HSA-MIR-582	0.0532368
ENSG00000204316	HSA-MIR-1269A	0.0532319
ENSG00000006432	HSA-MIR-337	0.0532318
ENSG00000170558	HSA-MIR-671	0.0532291
ENSG00000109272	HSA-MIR-17	0.0532282
ENSG00000133275	HSA-MIR-4662A	0.0532273
ENSG00000177311	HSA-MIR-500A	0.0532259
ENSG00000140939	HSA-MIR-190A	0.0532233
ENSG00000130528	HSA-MIR-145	0.0532233
ENSG00000117676	HSA-MIR-183	0.0532219
ENSG00000167186	HSA-MIR-7-1	0.0532196
ENSG00000104154	HSA-MIR-744	0.0532187
ENSG00000243284	HSA-MIR-625	0.0532168
ENSG00000143028	HSA-MIR-17	0.0532145
ENSG00000108946	HSA-MIR-30C-1	0.0532142
ENSG00000167685	HSA-MIR-197	0.0532136
ENSG00000013573	HSA-MIR-653	0.0532121
ENSG00000119574	HSA-MIR-361	0.0532087
ENSG00000125650	HSA-MIR-148B	0.0532079
ENSG00000141665	HSA-MIR-130A	0.0532066
ENSG00000101542	HSA-MIR-204	0.053204
ENSG00000180938	HSA-MIR-431	0.0532011
ENSG00000112655	HSA-MIR-889	0.0532008
ENSG00000149636	HSA-MIR-34A	0.0531994
ENSG00000138646	HSA-MIR-1270	0.0531987
ENSG00000113971	HSA-MIR-19B-1	0.0531984
ENSG00000063322	HSA-MIR-139	0.0531974
ENSG00000139220	HSA-MIR-142	0.0531973
ENSG00000176340	HSA-MIR-26A-1	0.0531925
ENSG00000104442	HSA-MIR-151A	0.0531912
ENSG00000071564	HSA-MIR-139	0.0531902
ENSG00000159079	HSA-MIR-331	0.0531858
ENSG00000104213	HSA-MIR-29A	0.0531857
ENSG00000131779	HSA-MIR-196A-1	0.0531857
ENSG00000104964	HSA-MIR-16-1	0.053182
ENSG00000183722	HSA-MIR-143	0.0531808
ENSG00000082269	HSA-MIR-26A-1	0.0531805
ENSG00000142089	HSA-MIR-365B	0.0531791
ENSG00000120963	HSA-MIR-20A	0.053175
ENSG00000272636	HSA-MIR-326	0.0531739
ENSG00000070371	HSA-MIR-148A	0.053173
ENSG00000172262	HSA-MIR-135A-1	0.053172
ENSG00000132109	HSA-MIR-192	0.0531698
ENSG00000162878	HSA-MIR-130A	0.0531695
ENSG00000091164	HSA-MIR-93	0.0531682
ENSG00000102471	HSA-MIR-508	0.0531634
ENSG00000167595	HSA-MIR-1251	0.0531633
ENSG00000177045	HSA-MIR-27B	0.0531625
ENSG00000152904	HSA-MIR-361	0.0531615
ENSG00000102096	HSA-MIR-155	0.0531553
ENSG00000183696	HSA-MIR-19B-2	0.0531526
ENSG00000166313	HSA-MIR-1468	0.0531426
ENSG00000120215	HSA-MIR-30D	0.0531419
ENSG00000132294	HSA-MIR-151A	0.0531412
ENSG00000124334	HSA-MIR-143	0.0531395
ENSG00000117625	HSA-LET-7F-2	0.0531367
ENSG00000100479	HSA-MIR-381	0.0531349
ENSG00000133619	HSA-MIR-503	0.0531313
ENSG00000132465	HSA-MIR-423	0.0531292
ENSG00000100911	HSA-MIR-660	0.0531273
ENSG00000181894	HSA-MIR-30B	0.053127
ENSG00000111726	HSA-MIR-500A	0.0531263
ENSG00000144218	HSA-MIR-574	0.0531219
ENSG00000105855	HSA-MIR-363	0.0531214
ENSG00000129538	HSA-MIR-29C	0.0531213
ENSG00000105855	HSA-MIR-20B	0.0531211
ENSG00000101003	HSA-MIR-1-2	0.0531206
ENSG00000117425	HSA-MIR-30C-2	0.0531193
ENSG00000203965	HSA-MIR-505	0.0531172
ENSG00000108387	HSA-MIR-196A-1	0.0531133
ENSG00000186020	HSA-MIR-106B	0.0531103
ENSG00000101190	HSA-MIR-582	0.0531086
ENSG00000119979	HSA-MIR-106A	0.0531069
ENSG00000188766	HSA-MIR-218-2	0.0531055
ENSG00000162739	HSA-MIR-424	0.0531043
ENSG00000073711	HSA-MIR-28	0.0531036
ENSG00000062370	HSA-MIR-194-2	0.0531031
ENSG00000163472	HSA-MIR-455	0.0530992
ENSG00000140678	HSA-MIR-339	0.0530926
ENSG00000133069	HSA-MIR-24-1	0.0530886
ENSG00000214274	HSA-MIR-769	0.0530885
ENSG00000103150	HSA-MIR-199A-1	0.0530884
ENSG00000081870	HSA-MIR-196A-1	0.0530877
ENSG00000138835	HSA-MIR-450A-1	0.0530854
ENSG00000127914	HSA-MIR-345	0.0530845
ENSG00000198673	HSA-MIR-660	0.0530838
ENSG00000170456	HSA-MIR-500A	0.0530803
ENSG00000060971	HSA-MIR-1301	0.0530794
ENSG00000007341	HSA-MIR-874	0.0530694
ENSG00000158887	HSA-MIR-145	0.0530688
ENSG00000120438	HSA-MIR-16-1	0.0530676
ENSG00000198113	HSA-MIR-193A	0.0530655
ENSG00000163632	HSA-MIR-30C-2	0.0530637
ENSG00000111275	HSA-MIR-574	0.0530634
ENSG00000186026	HSA-MIR-222	0.053055
ENSG00000116906	HSA-MIR-92B	0.0530493
ENSG00000198399	HSA-MIR-345	0.0530473
ENSG00000141448	HSA-MIR-193B	0.0530466
ENSG00000131174	HSA-MIR-497	0.053046
ENSG00000100478	HSA-MIR-34A	0.0530443
ENSG00000089123	HSA-MIR-1247	0.0530438
ENSG00000187522	HSA-LET-7E	0.0530382
ENSG00000197937	HSA-MIR-222	0.0530364
ENSG00000115252	HSA-MIR-450A-1	0.0530354
ENSG00000142192	HSA-MIR-155	0.0530339
ENSG00000116117	HSA-MIR-30A	0.0530315
ENSG00000088305	HSA-MIR-340	0.0530274
ENSG00000135346	HSA-MIR-185	0.0530265
ENSG00000116852	HSA-MIR-337	0.0530203
ENSG00000205730	HSA-MIR-331	0.0530198
ENSG00000167705	HSA-MIR-1269A	0.0530171
ENSG00000198807	HSA-MIR-454	0.0530166
ENSG00000135404	HSA-MIR-217	0.0530147
ENSG00000196865	HSA-MIR-190A	0.0530111
ENSG00000155926	HSA-MIR-424	0.0530107
ENSG00000176623	HSA-MIR-500A	0.0530097
ENSG00000273045	HSA-MIR-92A-1	0.0530067
ENSG00000143248	HSA-MIR-218-1	0.0530051
ENSG00000204394	HSA-MIR-17	0.0530007
ENSG00000147679	HSA-MIR-324	0.0529988
ENSG00000103550	HSA-MIR-539	0.0529977
ENSG00000014138	HSA-MIR-155	0.0529976
ENSG00000142188	HSA-MIR-589	0.0529974
ENSG00000186603	HSA-MIR-758	0.0529963
ENSG00000137449	HSA-MIR-185	0.0529953
ENSG00000065613	HSA-MIR-27A	0.0529946
ENSG00000163017	HSA-MIR-199B	0.0529937
ENSG00000133706	HSA-MIR-130A	0.0529918
ENSG00000204131	HSA-MIR-106B	0.0529914
ENSG00000114013	HSA-MIR-34A	0.0529913
ENSG00000156958	HSA-MIR-532	0.0529898
ENSG00000106683	HSA-MIR-29A	0.0529883
ENSG00000167772	HSA-LET-7I	0.0529856
ENSG00000164330	HSA-MIR-145	0.0529833
ENSG00000123080	HSA-MIR-365B	0.0529804
ENSG00000187522	HSA-MIR-9-2	0.0529798
ENSG00000149100	HSA-MIR-98	0.0529789
ENSG00000132591	HSA-MIR-369	0.0529779
ENSG00000005882	HSA-MIR-29B-2	0.0529772
ENSG00000161010	HSA-MIR-23B	0.0529743
ENSG00000184743	HSA-MIR-103A-1	0.0529739
ENSG00000254858	HSA-MIR-653	0.0529714
ENSG00000095970	HSA-MIR-29B-2	0.0529695
ENSG00000113068	HSA-MIR-150	0.0529662
ENSG00000100982	HSA-MIR-500A	0.0529615
ENSG00000146576	HSA-MIR-93	0.0529601
ENSG00000205758	HSA-MIR-493	0.0529583
ENSG00000175155	HSA-MIR-29B-2	0.0529571
ENSG00000133706	HSA-MIR-369	0.0529568
ENSG00000127720	HSA-MIR-4662A	0.0529551
ENSG00000142227	HSA-MIR-339	0.0529546
ENSG00000120533	HSA-MIR-30D	0.0529536
ENSG00000125868	HSA-MIR-1269A	0.0529521
ENSG00000134247	HSA-MIR-224	0.0529465
ENSG00000188582	HSA-MIR-577	0.0529408
ENSG00000196569	HSA-MIR-1-2	0.0529405
ENSG00000006007	HSA-MIR-30C-1	0.0529386
ENSG00000139372	HSA-MIR-130B	0.0529368
ENSG00000087250	HSA-MIR-1-2	0.052935
ENSG00000123154	HSA-MIR-423	0.0529291
ENSG00000079459	HSA-MIR-339	0.0529183
ENSG00000258818	HSA-MIR-203B	0.052918
ENSG00000114923	HSA-MIR-196A-1	0.0529128
ENSG00000163156	HSA-MIR-766	0.0529104
ENSG00000198901	HSA-MIR-195	0.0529088
ENSG00000129566	HSA-MIR-30B	0.0529078
ENSG00000204767	HSA-MIR-484	0.0529078
ENSG00000117411	HSA-MIR-200B	0.0529075
ENSG00000198836	HSA-MIR-1306	0.0529072
ENSG00000152082	HSA-MIR-149	0.0529066
ENSG00000141699	HSA-MIR-152	0.0529036
ENSG00000155304	HSA-MIR-210	0.0529034
ENSG00000178538	HSA-MIR-378A	0.0529031
ENSG00000076685	HSA-MIR-615	0.0529001
ENSG00000251493	HSA-MIR-106B	0.0528996
ENSG00000122140	HSA-MIR-218-2	0.0528984
ENSG00000100129	HSA-MIR-22	0.0528977
ENSG00000101266	HSA-MIR-3613	0.0528955
ENSG00000153064	HSA-MIR-296	0.0528952
ENSG00000106615	HSA-MIR-224	0.0528925
ENSG00000147457	HSA-MIR-3170	0.0528919
ENSG00000008394	HSA-MIR-374A	0.0528898
ENSG00000164654	HSA-MIR-122	0.0528891
ENSG00000116668	HSA-MIR-29C	0.052889
ENSG00000169756	HSA-MIR-582	0.0528877
ENSG00000162729	HSA-MIR-196A-2	0.052887
ENSG00000139734	HSA-MIR-98	0.0528868
ENSG00000213213	HSA-MIR-340	0.0528852
ENSG00000184616	HSA-MIR-2355	0.0528845
ENSG00000136100	HSA-MIR-195	0.0528837
ENSG00000148175	HSA-MIR-30C-2	0.0528802
ENSG00000108599	HSA-MIR-28	0.0528792
ENSG00000126883	HSA-MIR-10B	0.0528777
ENSG00000115252	HSA-MIR-218-2	0.0528767
ENSG00000169218	HSA-MIR-92B	0.0528745
ENSG00000170873	HSA-MIR-146B	0.0528743
ENSG00000263002	HSA-MIR-135A-2	0.052874
ENSG00000173825	HSA-MIR-217	0.052873
ENSG00000177646	HSA-MIR-23B	0.0528711
ENSG00000169895	HSA-MIR-125B-2	0.0528686
ENSG00000167080	HSA-MIR-23A	0.0528681
ENSG00000065518	HSA-MIR-15B	0.0528679
ENSG00000168917	HSA-MIR-589	0.0528668
ENSG00000132746	HSA-MIR-497	0.0528654
ENSG00000151789	HSA-MIR-17	0.0528633
ENSG00000105583	HSA-MIR-194-1	0.0528631
ENSG00000116406	HSA-MIR-200A	0.0528628
ENSG00000181555	HSA-MIR-331	0.0528606
ENSG00000172053	HSA-MIR-151A	0.0528602
ENSG00000121879	HSA-MIR-28	0.0528602
ENSG00000048162	HSA-MIR-628	0.0528594
ENSG00000111276	HSA-MIR-500A	0.0528589
ENSG00000166250	HSA-MIR-192	0.0528568
ENSG00000144642	HSA-MIR-183	0.0528543
ENSG00000159792	HSA-MIR-584	0.0528542
ENSG00000107863	HSA-MIR-22	0.0528526
ENSG00000153551	HSA-MIR-92A-1	0.0528508
ENSG00000171435	HSA-MIR-363	0.0528499
ENSG00000122550	HSA-MIR-181A-2	0.0528482
ENSG00000204335	HSA-MIR-96	0.0528412
ENSG00000138463	HSA-MIR-196A-2	0.0528395
ENSG00000169981	HSA-MIR-664A	0.0528356
ENSG00000184156	HSA-MIR-218-1	0.0528337
ENSG00000154889	HSA-MIR-181A-2	0.0528314
ENSG00000163346	HSA-LET-7D	0.0528302
ENSG00000151422	HSA-LET-7I	0.0528281
ENSG00000167842	HSA-MIR-181B-1	0.0528263
ENSG00000156298	HSA-MIR-17	0.0528237
ENSG00000142751	HSA-MIR-532	0.0528233
ENSG00000241468	HSA-MIR-502	0.0528231
ENSG00000197879	HSA-MIR-30B	0.0528219
ENSG00000142173	HSA-MIR-145	0.0528194
ENSG00000276293	HSA-MIR-150	0.052819
ENSG00000198807	HSA-MIR-766	0.0528176
ENSG00000108733	HSA-MIR-100	0.0528174
ENSG00000170876	HSA-LET-7I	0.0528171
ENSG00000218891	HSA-MIR-301A	0.0528124
ENSG00000166825	HSA-MIR-378C	0.0527998
ENSG00000214274	HSA-LET-7I	0.0527991
ENSG00000162851	HSA-MIR-362	0.0527969
ENSG00000166347	HSA-LET-7D	0.0527945
ENSG00000150776	HSA-MIR-151A	0.0527925
ENSG00000163931	HSA-MIR-151A	0.0527915
ENSG00000106554	HSA-MIR-17	0.0527852
ENSG00000100813	HSA-MIR-374A	0.0527847
ENSG00000197296	HSA-MIR-199A-1	0.0527831
ENSG00000131778	HSA-MIR-18A	0.0527828
ENSG00000114638	HSA-MIR-140	0.0527809
ENSG00000008196	HSA-MIR-187	0.0527803
ENSG00000172123	HSA-MIR-429	0.0527794
ENSG00000101966	HSA-MIR-150	0.0527719
ENSG00000152049	HSA-MIR-3065	0.0527705
ENSG00000249915	HSA-MIR-93	0.0527694
ENSG00000146555	HSA-MIR-24-1	0.0527686
ENSG00000197406	HSA-MIR-1269A	0.0527678
ENSG00000153896	HSA-MIR-1266	0.052767
ENSG00000179526	HSA-MIR-30D	0.0527657
ENSG00000111490	HSA-MIR-1301	0.0527639
ENSG00000164597	HSA-MIR-29A	0.0527639
ENSG00000186416	HSA-MIR-508	0.0527624
ENSG00000197056	HSA-MIR-362	0.052762
ENSG00000117983	HSA-MIR-196A-2	0.0527604
ENSG00000100263	HSA-MIR-30B	0.0527593
ENSG00000159377	HSA-MIR-106B	0.0527579
ENSG00000186001	HSA-MIR-28	0.0527567
ENSG00000171817	HSA-MIR-582	0.0527561
ENSG00000118007	HSA-MIR-19A	0.0527558
ENSG00000115966	HSA-MIR-625	0.0527554
ENSG00000174099	HSA-MIR-24-1	0.0527544
ENSG00000147099	HSA-MIR-92B	0.0527499
ENSG00000189376	HSA-MIR-374A	0.0527494
ENSG00000176018	HSA-MIR-1301	0.0527488
ENSG00000130340	HSA-MIR-598	0.0527441
ENSG00000189001	HSA-MIR-23A	0.0527436
ENSG00000198189	HSA-MIR-23B	0.0527428
ENSG00000213614	HSA-MIR-744	0.0527418
ENSG00000158792	HSA-MIR-148A	0.052739
ENSG00000114120	HSA-MIR-26A-1	0.0527383
ENSG00000116962	HSA-MIR-9-1	0.0527376
ENSG00000075340	HSA-MIR-151A	0.052735
ENSG00000198670	HSA-MIR-1306	0.0527341
ENSG00000185220	HSA-MIR-598	0.0527328
ENSG00000197822	HSA-MIR-100	0.0527295
ENSG00000168615	HSA-MIR-200B	0.0527221
ENSG00000116273	HSA-MIR-744	0.052722
ENSG00000127990	HSA-MIR-194-2	0.0527205
ENSG00000105357	HSA-LET-7I	0.0527169
ENSG00000250305	HSA-MIR-199A-2	0.0527152
ENSG00000159388	HSA-MIR-222	0.0527127
ENSG00000103061	HSA-MIR-134	0.0527114
ENSG00000148297	HSA-MIR-1266	0.0527108
ENSG00000125746	HSA-MIR-199B	0.0527103
ENSG00000078114	HSA-MIR-514A-2	0.052709
ENSG00000130054	HSA-MIR-106A	0.0527079
ENSG00000026652	HSA-MIR-335	0.052703
ENSG00000139767	HSA-MIR-210	0.0527029
ENSG00000143815	HSA-MIR-195	0.052702
ENSG00000133612	HSA-MIR-29A	0.0526999
ENSG00000150712	HSA-MIR-660	0.0526995
ENSG00000152601	HSA-MIR-28	0.0526975
ENSG00000185104	HSA-MIR-3170	0.0526971
ENSG00000167981	HSA-MIR-194-2	0.0526949
ENSG00000246922	HSA-MIR-99A	0.0526949
ENSG00000147654	HSA-MIR-150	0.0526926
ENSG00000151917	HSA-MIR-15A	0.0526897
ENSG00000137166	HSA-MIR-628	0.0526891
ENSG00000160883	HSA-MIR-455	0.0526878
ENSG00000108587	HSA-MIR-195	0.0526862
ENSG00000104177	HSA-MIR-192	0.0526828
ENSG00000143252	HSA-LET-7D	0.0526824
ENSG00000258986	HSA-LET-7E	0.0526794
ENSG00000019991	HSA-MIR-29B-2	0.0526782
ENSG00000137752	HSA-MIR-21	0.0526768
ENSG00000204613	HSA-MIR-221	0.0526767
ENSG00000146085	HSA-MIR-106A	0.0526734
ENSG00000168874	HSA-MIR-215	0.0526684
ENSG00000182973	HSA-MIR-106B	0.052667
ENSG00000159579	HSA-MIR-500A	0.0526664
ENSG00000088930	HSA-MIR-185	0.0526649
ENSG00000167191	HSA-MIR-92A-2	0.0526618
ENSG00000163794	HSA-MIR-338	0.0526572
ENSG00000114656	HSA-MIR-493	0.052657
ENSG00000122126	HSA-MIR-181A-2	0.0526549
ENSG00000161544	HSA-MIR-145	0.0526536
ENSG00000172922	HSA-MIR-126	0.0526519
ENSG00000186063	HSA-MIR-574	0.0526513
ENSG00000203724	HSA-MIR-4677	0.0526477
ENSG00000181291	HSA-MIR-98	0.0526462
ENSG00000171557	HSA-MIR-127	0.0526442
ENSG00000165219	HSA-MIR-584	0.0526432
ENSG00000169126	HSA-MIR-139	0.052643
ENSG00000076554	HSA-MIR-16-2	0.0526407
ENSG00000102781	HSA-MIR-590	0.0526403
ENSG00000002822	HSA-MIR-210	0.0526375
ENSG00000054690	HSA-MIR-30B	0.0526335
ENSG00000174080	HSA-MIR-660	0.0526328
ENSG00000182108	HSA-MIR-450A-2	0.0526301
ENSG00000117262	HSA-MIR-135A-1	0.0526286
ENSG00000025800	HSA-MIR-20A	0.0526259
ENSG00000169241	HSA-MIR-155	0.0526226
ENSG00000136603	HSA-MIR-195	0.0526205
ENSG00000186073	HSA-MIR-628	0.0526182
ENSG00000080709	HSA-MIR-210	0.0526176
ENSG00000185946	HSA-MIR-101-2	0.0526175
ENSG00000129128	HSA-MIR-324	0.0526167
ENSG00000253958	HSA-MIR-27B	0.0526148
ENSG00000177683	HSA-MIR-29A	0.052614
ENSG00000152315	HSA-MIR-136	0.0526128
ENSG00000169564	HSA-MIR-296	0.0526123
ENSG00000178096	HSA-MIR-221	0.0526025
ENSG00000153292	HSA-MIR-21	0.0525982
ENSG00000113645	HSA-MIR-107	0.0525946
ENSG00000179841	HSA-MIR-155	0.0525921
ENSG00000180592	HSA-MIR-106B	0.0525906
ENSG00000159212	HSA-MIR-337	0.0525906
ENSG00000225830	HSA-MIR-203A	0.0525887
ENSG00000104738	HSA-MIR-30B	0.0525882
ENSG00000065833	HSA-MIR-365A	0.0525874
ENSG00000166847	HSA-MIR-885	0.052585
ENSG00000117643	HSA-LET-7G	0.0525841
ENSG00000160741	HSA-MIR-3065	0.0525821
ENSG00000188191	HSA-MIR-1468	0.0525792
ENSG00000118985	HSA-MIR-146B	0.0525768
ENSG00000104969	HSA-MIR-889	0.0525724
ENSG00000198563	HSA-LET-7B	0.0525724
ENSG00000166913	HSA-MIR-103A-1	0.0525671
ENSG00000271601	HSA-LET-7E	0.0525631
ENSG00000117475	HSA-MIR-151A	0.0525613
ENSG00000069509	HSA-MIR-205	0.0525606
ENSG00000151726	HSA-MIR-505	0.052558
ENSG00000134574	HSA-MIR-92B	0.0525553
ENSG00000081692	HSA-MIR-326	0.0525531
ENSG00000172667	HSA-MIR-1296	0.0525472
ENSG00000115808	HSA-MIR-653	0.0525459
ENSG00000131069	HSA-MIR-361	0.0525436
ENSG00000178462	HSA-MIR-21	0.0525426
ENSG00000153303	HSA-MIR-1180	0.0525421
ENSG00000145979	HSA-MIR-93	0.0525401
ENSG00000110801	HSA-MIR-26A-2	0.0525398
ENSG00000164627	HSA-MIR-361	0.0525392
ENSG00000171310	HSA-MIR-98	0.052535
ENSG00000108384	HSA-MIR-143	0.0525332
ENSG00000176946	HSA-MIR-452	0.0525295
ENSG00000130595	HSA-MIR-99B	0.0525281
ENSG00000129518	HSA-MIR-99A	0.052528
ENSG00000111732	HSA-MIR-29B-2	0.052528
ENSG00000168522	HSA-MIR-218-1	0.0525274
ENSG00000106638	HSA-MIR-29A	0.0525269
ENSG00000003400	HSA-MIR-148A	0.0525268
ENSG00000205502	HSA-MIR-27B	0.0525242
ENSG00000170260	HSA-MIR-365B	0.0525237
ENSG00000088756	HSA-MIR-10B	0.0525224
ENSG00000090554	HSA-MIR-22	0.0525215
ENSG00000198863	HSA-MIR-30B	0.0525206
ENSG00000174446	HSA-MIR-19B-1	0.0525187
ENSG00000137221	HSA-MIR-107	0.0525187
ENSG00000214814	HSA-MIR-30B	0.0525183
ENSG00000100151	HSA-MIR-628	0.0525158
ENSG00000100726	HSA-MIR-221	0.0525151
ENSG00000182986	HSA-MIR-483	0.0525144
ENSG00000164284	HSA-MIR-628	0.0525122
ENSG00000106330	HSA-MIR-93	0.0525107
ENSG00000135090	HSA-MIR-539	0.0525098
ENSG00000214814	HSA-MIR-152	0.0525097
ENSG00000178567	HSA-MIR-362	0.0525095
ENSG00000186832	HSA-MIR-218-2	0.0525088
ENSG00000166225	HSA-MIR-149	0.0525071
ENSG00000102531	HSA-MIR-500A	0.0525022
ENSG00000164953	HSA-MIR-197	0.0525007
ENSG00000160447	HSA-MIR-182	0.0525002
ENSG00000254413	HSA-MIR-378A	0.052498
ENSG00000180346	HSA-MIR-29B-2	0.0524968
ENSG00000146094	HSA-MIR-205	0.0524946
ENSG00000164237	HSA-MIR-135A-1	0.0524945
ENSG00000162735	HSA-MIR-195	0.0524941
ENSG00000157601	HSA-MIR-9-3	0.0524938
ENSG00000083123	HSA-LET-7I	0.0524907
ENSG00000078668	HSA-MIR-500A	0.0524904
ENSG00000116138	HSA-MIR-766	0.0524897
ENSG00000198542	HSA-MIR-19B-1	0.0524848
ENSG00000073712	HSA-MIR-136	0.0524847
ENSG00000007520	HSA-MIR-139	0.0524827
ENSG00000106608	HSA-MIR-186	0.0524796
ENSG00000123892	HSA-MIR-122	0.0524755
ENSG00000254996	HSA-MIR-616	0.052475
ENSG00000168356	HSA-MIR-378A	0.0524749
ENSG00000161542	HSA-MIR-96	0.0524726
ENSG00000163072	HSA-MIR-132	0.0524722
ENSG00000185813	HSA-MIR-889	0.052471
ENSG00000205436	HSA-MIR-222	0.0524669
ENSG00000069020	HSA-LET-7I	0.0524656
ENSG00000172543	HSA-MIR-19B-1	0.0524642
ENSG00000116918	HSA-MIR-30E	0.0524603
ENSG00000166847	HSA-MIR-744	0.0524602
ENSG00000198380	HSA-MIR-508	0.0524548
ENSG00000173928	HSA-MIR-424	0.0524545
ENSG00000176014	HSA-MIR-146A	0.0524542
ENSG00000143748	HSA-MIR-29C	0.0524534
ENSG00000105738	HSA-MIR-24-1	0.0524504
ENSG00000168118	HSA-MIR-195	0.0524497
ENSG00000150907	HSA-MIR-136	0.0524497
